96,63,64,71,73,82,77,82,94,95,78,86,85,89,90,91,94,94,99,98,99,99
78,76,71,76,66,69,84,87,78,87,86,85,88,93,86,78,78,78,78,92,79,78
82,63,65,71,61,75,81,77,84,86,87,86,86,93,84,80,80,80,80,80,80,80
84,67,68,70,75,75,82,85,85,93,95,93,86,84,81,83,81,81,95,81,80,80
87,77,78,77,68,82,80,81,84,87,79,99,88,90,92,90,86,83,88,87,87,87
92,70,63,74,77,74,89,81,85,83,85,88,88,95,92,89,90,84,84,92,84,92
91,65,74,72,74,73,77,83,90,95,87,82,88,100,88,94,96,86,91,91,91,91
88,66,68,79,77,79,87,80,83,78,93,83,84,93,87,89,89,93,88,88,87,88
88,67,73,62,66,68,85,79,88,83,96,82,77,91,86,88,83,88,86,89,86,86
86,77,70,64,73,71,83,85,81,88,96,87,83,88,86,86,83,86,86,90,79,86
92,69,68,71,68,78,80,84,79,87,81,84,87,86,85,91,89,89,88,92,92,92
83,67,64,80,72,83,76,77,89,81,89,88,85,85,88,85,91,83,85,85,87,87
81,65,70,71,88,79,76,84,91,89,84,84,81,84,81,81,84,84,81,81,81,88
85,72,64,73,73,77,80,83,85,84,92,89,93,90,91,91,90,84,86,84,86,86
82,68,58,72,77,74,74,70,82,87,84,86,89,80,80,82,82,82,82,83,82,83
90,63,68,78,72,80,75,84,83,87,79,94,89,93,90,92,92,92,89,89,89,89
91,68,76,73,70,76,81,95,87,91,93,81,88,93,90,92,92,92,92,92,92,92
88,69,70,76,73,72,77,81,82,83,86,77,85,88,84,83,83,85,82,88,88,88
94,71,76,73,71,78,76,79,79,87,87,89,96,88,77,89,90,90,90,90,90,90
83,71,74,73,72,76,78,78,78,89,83,91,86,87,84,86,87,87,86,76,86,86
86,65,68,78,76,72,78,77,81,81,86,92,84,88,84,87,88,84,81,81,81,81
82,72,69,65,74,73,80,87,84,85,89,84,83,88,95,83,83,88,88,88,88,88
89,71,66,73,76,65,88,76,82,90,82,91,86,92,87,92,84,84,84,84,84,84
87,59,74,74,85,74,80,83,87,82,85,88,85,91,91,92,92,92,92,92,92,92
100,78,69,80,75,82,74,83,85,87,90,80,101,91,99,95,99,90,91,91,100,100
86,67,70,68,77,81,78,84,86,89,87,88,88,95,88,86,86,86,86,86,86,86
91,68,71,72,69,76,92,79,96,83,90,85,88,88,93,84,85,91,91,91,91,91
89,72,65,68,74,76,85,83,79,89,90,85,86,84,93,86,90,82,86,89,82,89
87,71,71,71,74,75,85,82,86,84,83,82,92,90,86,88,88,87,87,88,91,87
81,66,67,70,67,72,75,83,78,83,86,87,91,90,90,89,91,87,87,87,87,87
85,72,66,72,71,80,71,82,77,86,83,84,87,91,90,88,84,88,88,86,85,86
92,75,65,70,72,82,80,80,84,83,91,88,88,93,95,94,90,90,80,93,93,90
89,74,64,74,74,75,80,78,91,88,100,88,82,89,90,91,86,86,89,90,90,90
87,67,68,65,75,80,72,82,76,94,86,95,87,87,86,86,87,86,86,86,86,86
90,78,64,68,64,77,79,76,80,85,84,95,89,91,89,86,87,87,87,89,89,89
88,67,65,65,86,78,76,84,81,89,81,77,90,85,91,87,86,84,87,87,87,88
89,68,73,75,73,72,86,80,91,84,92,80,91,86,86,89,89,88,88,92,91,92
83,76,68,60,69,86,80,86,83,88,88,86,83,78,88,84,84,86,83,83,83,82
88,75,61,70,76,69,76,79,77,87,90,92,88,91,92,90,87,95,87,88,88,88
93,72,69,81,80,79,79,82,86,84,87,89,88,92,83,85,93,94,89,89,89,88
90,76,66,78,77,73,75,82,82,79,87,89,90,85,93,87,87,87,87,87,91,87
89,63,63,70,77,80,82,77,81,84,88,85,86,86,92,92,88,92,92,92,92,92
78,56,67,70,72,75,78,87,85,87,93,82,81,83,95,89,89,89,89,89,89,89
84,66,71,66,67,80,82,78,75,84,78,91,78,81,81,90,87,84,86,84,84,84
88,70,60,67,75,67,83,91,84,84,89,91,88,90,90,91,89,89,89,88,88,88
88,67,65,68,77,78,71,74,82,81,84,89,96,88,82,82,91,89,91,91,88,88
83,68,69,73,78,78,71,81,87,87,82,78,90,88,84,83,90,91,90,91,91,91
87,66,70,75,80,72,80,80,81,91,88,85,84,83,77,80,91,87,88,91,91,82
94,79,66,68,72,83,74,84,85,85,90,91,91,89,92,95,87,86,86,84,84,89
81,71,72,67,74,74,75,89,82,82,88,78,88,89,83,82,82,81,81,81,81,79
88,71,76,70,81,71,81,85,87,90,95,86,91,83,84,85,93,93,88,88,88,88
83,64,68,74,76,84,87,78,81,83,85,87,87,83,84,88,83,91,91,91,83,88
93,59,65,66,76,78,76,82,84,85,97,87,86,92,95,90,88,88,88,94,94,94
86,68,72,71,83,73,76,86,82,92,93,93,87,85,86,86,82,86,86,86,86,86
85,82,76,72,79,75,81,85,84,83,85,82,89,88,85,87,92,93,85,85,85,85
86,67,69,70,72,83,80,83,85,91,89,92,99,84,94,89,89,89,91,89,87,87
90,73,67,80,79,69,75,77,82,88,86,79,90,87,99,92,91,92,85,80,80,80
85,69,66,72,68,78,80,85,84,90,92,84,92,86,91,87,87,87,87,87,87,87
88,65,76,65,77,77,80,81,77,80,84,89,84,89,85,91,88,86,84,85,85,85
92,75,73,65,68,79,82,82,79,83,85,93,89,82,92,91,91,92,92,88,85,92
92,64,68,75,82,81,82,93,86,91,85,87,83,90,79,89,89,94,89,89,92,89
90,62,79,69,74,80,75,82,78,85,89,81,96,91,90,90,85,91,91,90,95,90
86,66,66,71,72,71,74,88,78,90,87,85,86,85,81,81,83,83,83,84,83,83
85,67,78,68,70,81,68,91,85,82,91,89,86,85,86,86,86,86,86,86,79,87
83,65,66,78,67,70,80,78,84,83,83,89,84,88,89,84,88,81,82,84,82,83
94,67,70,72,70,74,74,77,93,87,83,88,89,82,91,91,92,94,94,94,94,94
90,70,67,72,72,72,75,82,88,89,81,87,87,89,88,83,88,90,90,85,85,85
85,66,77,65,74,74,79,81,78,82,92,81,92,86,90,92,87,87,91,91,85,90
93,70,68,71,80,79,77,80,93,85,82,84,96,89,92,93,93,93,93,93,93,93
90,71,69,75,72,77,81,81,75,85,92,95,88,97,92,91,91,91,92,92,93,93
99,67,57,66,70,84,75,79,86,85,85,92,85,83,99,99,99,99,89,89,97,99
83,66,60,74,64,79,79,78,87,83,92,88,89,90,87,87,84,90,84,84,84,84
87,65,71,72,72,66,76,82,86,88,82,87,91,86,78,83,86,86,94,93,93,87
90,73,63,64,82,79,79,84,85,75,87,96,81,95,90,90,83,86,87,86,91,91
92,60,64,71,75,76,82,83,90,84,96,86,89,88,86,92,92,90,90,91,92,92
80,69,67,70,80,76,73,84,80,77,86,88,87,92,82,82,79,78,80,80,80,80
76,77,69,76,68,74,74,72,83,88,88,80,93,81,81,82,92,76,76,76,76,76
87,74,70,70,88,76,78,81,84,87,84,80,81,81,84,84,88,90,87,87,87,93
89,67,62,71,79,79,85,83,90,86,87,86,94,81,86,86,80,81,81,81,85,81
90,66,68,75,76,73,80,74,81,87,92,96,87,92,96,96,96,96,90,87,88,89
83,71,68,70,80,75,82,86,83,91,87,82,83,75,85,82,81,81,82,82,82,82
89,74,74,68,76,68,70,74,82,87,96,86,93,86,82,90,91,88,91,91,88,86
81,63,70,67,72,72,82,81,80,91,83,96,82,92,90,87,87,87,87,87,87,82
81,68,63,74,72,79,77,79,77,81,88,82,86,89,86,89,83,86,86,86,80,81
91,71,70,77,77,79,74,84,83,77,84,83,83,83,87,87,93,92,90,86,89,89
88,71,58,74,70,73,84,80,83,79,88,85,90,89,89,89,89,81,86,88,88,88
79,73,68,73,75,83,79,78,88,84,88,91,94,85,92,77,77,88,85,85,89,89
87,69,60,75,83,66,77,89,82,93,82,85,81,91,84,87,88,87,87,88,87,87
90,67,63,67,81,77,77,88,87,86,87,94,86,91,93,88,88,83,83,97,83,83
88,71,67,76,73,72,69,80,80,92,88,95,86,87,87,88,88,85,88,88,88,88
86,60,70,75,65,78,83,81,85,88,86,85,84,88,94,93,96,96,88,94,88,88
88,74,69,77,74,75,86,86,86,79,77,92,83,96,89,94,91,88,88,88,88,88
88,68,67,73,75,83,80,87,91,86,78,93,84,86,83,83,83,82,82,82,82,82
93,73,69,75,68,73,83,72,77,78,91,81,79,85,84,84,91,84,87,86,93,93
89,69,66,62,78,70,81,76,79,89,79,84,83,85,86,87,87,88,93,89,89,89
90,69,68,68,73,69,84,81,79,77,84,80,86,92,90,92,89,85,93,92,92,92
86,72,74,76,79,80,82,80,84,85,100,87,94,92,85,86,86,85,86,86,86,87
91,63,69,76,82,76,79,85,87,91,90,90,85,93,88,90,91,91,91,91,91,91
88,72,74,72,78,87,76,81,88,87,93,95,86,85,92,80,82,85,88,90,90,90
87,74,61,71,77,81,81,87,80,87,86,95,88,89,91,86,86,86,86,83,83,81
