56,46,37,42,47,44,44,49,54,48,48,38,45,44,48,54,51,53,49,52,51,51
49,45,36,45,50,49,42,46,44,44,47,44,42,46,51,48,52,44,49,49,49,49
49,46,45,40,47,44,56,45,52,48,42,46,45,55,48,58,58,54,58,58,59,50
49,37,44,51,55,49,53,44,46,42,46,50,47,51,52,49,49,45,45,45,45,49
47,43,47,49,54,42,45,54,37,52,52,48,55,47,50,51,54,44,49,54,42,58
45,38,39,36,34,48,38,50,49,49,50,39,45,45,44,46,46,46,46,46,46,46
47,47,35,48,48,45,47,47,48,48,44,49,44,47,47,44,43,45,47,47,47,47
58,43,37,42,36,43,55,44,52,51,51,50,56,51,56,55,52,52,56,57,56,58
49,41,42,43,49,46,44,46,47,50,48,40,48,52,48,49,49,49,50,49,49,49
48,44,41,35,48,49,47,47,42,51,47,48,45,42,42,42,47,47,47,47,47,47
42,38,33,39,41,44,44,41,54,47,45,40,52,54,53,53,53,47,44,44,44,40
53,41,39,44,46,48,48,55,44,50,48,46,51,55,50,49,50,50,50,56,55,53
50,46,38,38,50,36,45,43,45,51,42,51,46,50,46,46,46,45,47,49,49,44
50,46,39,38,49,46,52,44,52,50,54,38,51,48,44,42,51,51,51,51,51,53
44,42,40,40,40,43,47,47,50,43,50,53,48,51,51,48,47,49,49,49,44,44
46,34,43,46,41,44,47,44,45,46,48,42,49,44,44,42,48,49,48,48,47,46
41,36,42,41,50,54,46,53,40,43,48,47,57,53,52,51,53,53,38,46,41,41
52,41,46,42,54,50,54,40,48,49,47,51,48,52,49,46,46,46,48,42,48,40
51,44,43,48,44,51,52,44,43,41,45,48,39,48,51,46,50,51,51,51,51,51
47,43,42,43,37,46,50,46,43,46,44,45,46,44,47,44,44,44,44,49,49,41
52,42,43,40,39,37,49,49,43,50,50,49,54,55,53,50,49,51,58,58,45,52
56,38,35,42,30,48,41,52,46,48,49,56,44,56,63,54,57,55,59,55,55,53
43,43,40,44,49,47,46,47,48,49,44,44,47,43,44,49,44,48,45,48,43,52
45,43,39,40,44,46,42,54,47,47,49,43,43,45,50,50,44,44,49,37,47,52
51,29,52,51,49,41,45,51,52,44,51,47,45,54,55,57,53,53,46,51,51,51
47,43,43,43,39,51,52,48,52,46,45,51,51,49,48,49,49,44,44,48,47,47
37,46,37,32,49,41,58,47,44,44,47,50,46,43,52,46,49,46,46,45,48,49
