98,72,79,75,76,73,78,78,80,92,80,83,93,92,88,83,91,92,93,91,101,92
90,76,74,79,86,79,81,88,80,85,95,93,91,98,93,90,89,88,92,88,86,87
95,76,86,80,84,80,81,78,78,85,87,85,85,88,84,90,92,91,87,90,80,92
95,72,66,70,76,77,83,82,88,87,83,90,88,98,94,92,93,104,95,92,94,96
92,77,73,80,79,79,82,84,90,93,84,94,89,88,89,83,96,93,94,96,93,90
100,74,82,79,76,87,84,78,84,86,86,90,92,95,90,102,93,94,91,96,90,105
93,75,79,79,86,86,76,75,88,84,92,93,88,94,93,86,91,91,93,96,95,91
90,76,74,82,78,83,72,79,79,82,79,95,87,86,87,90,86,89,95,84,86,89
104,81,76,76,78,78,74,87,86,84,80,92,97,87,99,86,91,93,97,87,93,92
96,73,75,75,84,67,84,81,88,87,82,92,88,89,90,90,94,95,92,88,94,83
94,77,78,82,83,81,79,76,89,82,88,88,83,94,88,101,95,88,80,96,99,95
98,76,85,78,79,90,86,85,84,81,80,87,88,84,90,82,94,82,90,102,90,92
96,90,79,81,76,87,86,92,86,85,92,86,90,92,86,95,93,95,86,96,101,95
87,68,76,70,79,85,83,81,83,82,91,92,84,86,94,95,92,95,92,89,93,91
82,79,70,83,72,79,81,78,77,79,77,88,89,91,96,97,94,96,100,103,92,89
90,74,84,79,87,82,80,84,80,82,91,80,87,92,83,96,90,93,89,89,87,83
88,84,69,82,74,87,84,81,80,85,86,95,95,95,101,79,101,101,98,95,96,93
98,71,76,78,78,78,78,85,86,80,90,91,84,93,86,92,96,87,95,99,89,87
91,69,76,78,73,83,78,86,94,90,86,88,88,89,102,81,101,90,89,88,97,93
87,79,77,83,75,85,85,86,81,88,82,89,92,94,89,91,94,86,90,88,94,88
88,74,84,66,72,81,87,81,85,89,93,91,99,95,87,89,97,89,90,91,96,87
89,75,79,84,79,78,76,89,85,87,84,92,80,91,92,90,90,98,99,87,92,88
105,83,71,73,82,78,83,90,82,91,82,90,91,91,92,83,85,91,91,93,98,88
94,79,76,76,76,80,84,85,83,85,92,94,89,88,87,92,92,99,93,106,93,97
84,77,75,64,78,79,86,84,78,84,86,94,87,85,89,93,95,88,90,91,97,92
89,79,82,74,66,75,87,84,87,85,86,90,85,93,95,85,90,95,97,91,99,90
91,80,69,79,72,77,81,92,78,84,88,88,86,86,86,92,88,98,96,96,90,98
99,74,67,69,83,84,78,89,83,89,88,84,85,88,91,82,94,88,96,91,94,103
90,69,69,82,79,81,88,91,82,88,87,94,85,93,89,89,94,82,87,89,84,93
86,81,77,81,75,77,84,81,79,83,84,86,86,92,90,85,89,87,88,95,94,95
95,70,73,90,76,81,78,88,89,91,97,87,89,91,85,98,95,94,98,91,84,93
85,79,73,72,81,83,83,83,90,81,85,90,84,88,87,95,88,95,94,94,90,90
89,68,75,81,80,70,80,85,81,89,85,98,97,88,87,89,98,91,84,94,96,94
89,87,77,73,77,89,75,91,81,80,89,82,92,83,91,89,91,91,90,97,95,92
94,81,74,81,72,82,72,83,82,87,89,92,84,86,83,89,91,97,88,97,96,92
86,73,86,73,75,78,89,83,94,74,103,94,90,86,97,89,93,89,92,87,92,99
91,77,82,76,79,79,78,85,88,80,84,86,92,93,84,93,98,86,93,94,102,91
96,79,77,83,82,81,93,72,76,87,89,86,90,86,94,88,95,95,94,97,99,88
86,75,79,73,83,82,86,84,74,85,91,91,90,91,90,94,99,100,99,98,95,96
93,76,83,80,80,77,89,86,82,82,92,93,91,85,92,84,96,94,93,90,87,90
89,68,74,80,80,77,91,93,85,85,85,85,86,89,91,90,97,100,91,91,83,91
98,80,84,75,73,86,80,84,89,83,84,88,93,90,91,102,88,93,98,89,88,96
97,63,75,76,82,78,89,84,88,78,85,93,85,88,85,88,86,92,85,90,93,92
102,82,77,84,86,75,79,85,84,85,86,84,89,84,95,94,87,93,92,93,88,78
100,79,77,77,77,82,81,83,84,90,90,92,90,99,93,97,95,91,88,99,92,91
95,69,77,76,84,71,82,88,86,88,87,87,96,88,88,95,88,85,90,95,94,90
85,75,74,74,75,83,75,73,89,90,85,87,87,88,92,90,89,93,97,89,94,86
91,83,75,70,85,71,80,90,90,78,90,81,82,98,82,92,90,91,91,96,88,95
96,74,77,78,81,86,85,95,86,82,88,87,93,92,91,97,87,95,93,88,90,89
95,78,82,79,81,76,84,95,80,85,94,88,94,93,97,85,91,88,99,96,90,90
86,77,74,79,72,68,89,79,86,84,87,87,100,88,95,91,81,91,100,92,91,85
88,79,70,76,75,76,84,87,85,87,88,89,80,96,87,91,89,87,83,92,85,95
93,69,76,84,71,81,88,75,78,84,92,86,85,88,95,91,90,93,93,90,96,93
91,74,81,81,73,77,82,87,80,81,98,85,92,88,88,95,92,93,91,88,92,89
91,74,83,86,90,77,80,89,84,81,88,90,89,78,86,89,95,85,90,88,91,93
84,72,73,84,74,86,85,87,87,81,77,85,95,96,93,89,97,93,87,92,94,93
103,78,76,80,76,82,79,84,87,91,83,86,90,91,91,88,89,97,85,102,92,97
98,74,84,74,76,88,79,77,88,82,89,87,100,88,90,88,92,83,85,98,96,94
95,69,72,73,91,77,68,82,90,77,90,83,94,86,94,91,99,99,86,86,91,90
90,71,79,82,80,64,78,72,87,83,86,87,103,90,84,96,85,95,98,93,101,92
99,78,74,79,82,84,82,84,93,81,85,91,96,82,89,89,92,94,95,95,98,95
93,74,74,74,77,82,78,97,83,89,82,93,83,89,90,84,86,88,96,88,90,97
