59,52,56,64,52,60,58,59,61,62,62,61,67,60,63,65,57,60,60,60,60,60
69,49,53,51,54,57,57,59,67,65,60,66,69,64,65,55,67,70,71,71,69,69
58,57,51,53,59,64,63,61,66,58,65,58,57,68,61,61,68,68,68,61,61,61
70,59,53,56,56,57,63,59,60,58,66,71,63,62,62,67,68,74,74,74,74,74
68,59,55,58,60,57,56,54,66,67,60,59,64,62,67,66,68,62,68,68,68,65
65,49,53,55,60,58,59,63,57,63,63,62,68,57,62,66,61,56,56,62,69,62
66,59,53,54,59,58,64,57,60,63,64,65,59,68,68,64,64,61,66,61,61,66
62,53,52,57,68,59,63,55,61,60,56,58,63,66,65,63,63,65,65,65,65,62
57,54,58,58,62,65,54,62,62,68,60,60,54,62,63,66,63,66,63,63,63,59
64,56,64,59,62,59,69,63,67,61,59,62,68,61,63,59,59,59,58,58,58,58
60,52,51,57,62,62,56,55,68,65,56,68,61,66,65,69,64,62,62,62,62,61
67,56,50,57,61,64,61,67,67,58,63,67,57,65,68,63,63,66,68,69,67,67
60,58,59,65,63,66,57,60,58,68,64,71,63,53,63,61,56,57,57,57,67,59
63,52,48,55,62,52,54,60,64,66,60,62,65,65,70,70,62,69,64,64,64,64
69,54,53,54,58,55,57,64,61,65,57,59,66,58,60,67,64,64,64,64,70,66
66,53,58,59,58,58,60,61,61,55,62,68,62,69,66,61,61,61,61,61,61,63
60,59,60,51,58,55,71,67,67,61,60,64,65,61,65,65,64,58,58,58,58,59
68,51,59,47,59,56,60,57,58,59,62,55,64,63,62,62,65,62,62,71,58,62
66,51,52,59,54,57,57,71,62,55,59,70,68,63,63,68,68,73,66,66,65,65
56,48,53,58,57,58,63,56,65,59,64,60,61,59,56,58,63,63,63,55,55,55
62,55,50,54,58,66,54,63,62,60,69,61,60,58,60,62,67,65,67,67,63,62
60,52,58,52,66,57,59,68,60,60,60,57,67,57,64,59,61,59,58,64,59,60
51,54,58,56,60,56,64,64,61,68,57,56,62,63,65,59,65,65,57,58,58,51
64,53,54,54,51,61,57,58,53,56,64,65,61,65,65,65,62,61,63,63,65,65
58,47,57,53,60,65,62,58,64,60,57,59,61,63,61,61,61,61,58,58,61,61
56,59,53,59,58,61,60,61,60,62,63,64,58,61,62,62,58,62,62,63,56,56
59,57,58,55,48,55,66,56,67,57,56,62,61,64,62,67,67,61,59,59,59,59
67,49,55,58,64,63,72,58,58,58,62,61,54,57,58,64,64,63,67,67,67,67
66,55,52,55,57,56,60,62,59,67,65,66,71,62,63,59,65,65,65,65,65,65
57,62,63,63,53,63,61,47,68,56,65,68,66,66,66,62,65,70,66,53,53,53
61,54,47,48,57,62,60,66,65,64,63,66,63,61,55,64,58,70,70,70,70,60
62,46,61,64,61,50,62,64,60,58,60,67,61,58,64,64,63,62,62,62,62,62
64,57,51,58,57,54,56,57,64,62,63,64,67,58,61,61,64,61,60,60,60,60
68,55,53,55,62,66,52,61,63,63,64,64,66,71,72,63,65,69,72,72,72,65
56,51,56,51,57,63,63,70,69,61,68,62,65,62,56,55,56,56,63,56,59,56
58,56,52,59,67,54,56,55,59,65,61,63,65,64,65,61,62,66,58,58,58,58
64,55,57,54,54,58,65,55,66,57,67,60,63,69,69,55,69,67,72,67,64,64
59,54,53,57,58,59,60,58,63,56,60,66,57,66,62,63,58,63,60,60,58,58
63,52,49,54,52,61,66,61,56,58,62,62,63,61,60,72,60,59,60,57,63,60
62,56,55,60,57,60,62,60,61,61,59,59,58,62,60,63,62,60,53,52,56,56
62,56,51,51,49,53,63,62,63,64,65,60,68,65,68,64,64,62,62,63,62,62
62,56,54,57,63,65,63,65,61,64,64,53,67,67,58,64,54,63,63,63,63,63
59,56,50,61,61,63,60,63,67,66,67,67,68,54,67,66,63,63,64,61,61,61
65,51,54,59,58,63,60,66,63,66,67,57,67,61,62,62,64,64,60,64,58,61
59,50,61,51,62,52,60,62,62,64,66,65,61,61,67,64,65,65,65,65,65,65
61,48,55,58,57,52,63,62,67,63,65,60,66,62,58,54,64,61,58,59,58,58
62,51,52,54,60,59,65,56,64,64,66,63,59,59,61,61,62,60,60,60,60,60
69,58,59,63,57,63,58,56,65,63,63,64,55,60,57,60,65,69,68,67,67,67
62,47,58,53,53,62,64,57,57,68,65,67,62,62,61,61,62,64,60,62,53,62
68,50,50,55,58,59,65,55,60,65,58,67,66,69,61,65,65,66,64,64,64,64
57,61,55,57,53,63,59,60,64,66,61,60,56,56,60,61,61,59,61,56,61,57
62,54,62,57,55,58,58,58,57,67,59,63,68,60,61,64,61,64,62,65,62,62
56,53,55,52,57,59,57,64,56,60,61,53,64,63,61,53,53,56,53,58,58,58
62,54,57,47,60,60,71,64,69,64,63,67,57,62,63,58,61,57,57,56,58,58
73,54,54,51,63,49,58,66,68,61,56,58,67,71,72,64,63,63,66,63,63,61
66,52,49,58,59,57,66,63,66,66,62,59,64,66,64,65,68,65,59,66,66,66
59,53,55,58,57,64,64,59,60,61,63,61,66,62,54,59,57,61,63,61,64,66
59,52,57,59,65,58,63,59,63,66,62,64,66,62,64,62,63,63,62,63,63,61
65,54,54,63,63,61,60,66,62,55,66,67,69,64,60,61,61,60,65,55,57,68
59,59,52,52,55,58,61,55,66,61,60,70,68,61,62,57,58,59,58,71,71,71
64,48,50,61,50,63,61,62,52,68,59,62,56,59,58,60,63,67,67,62,67,64
64,55,55,48,55,61,63,57,63,61,60,65,61,62,65,60,68,63,63,63,63,63
64,53,53,60,66,63,54,59,56,63,60,61,58,59,62,60,60,66,62,60,60,61
67,66,54,55,60,58,56,60,64,66,66,63,61,62,62,62,62,66,59,67,60,60
62,49,51,57,54,59,66,63,64,63,66,65,65,60,64,61,59,62,62,62,53,58
64,56,53,63,49,61,61,61,59,58,59,60,61,61,62,63,66,62,67,67,67,67
63,51,56,57,68,57,63,60,59,66,61,58,64,64,61,61,61,61,61,69,63,63
