431731200,0,4977,49208,127750,335732,757283,1458664,2517640,3845527,5168392,8964032,11416956,14542901,23189931,26864726,33654327,40539511,49874616,59737013,69521328,87849571
432648000,0,6624,46253,166739,333529,720883,1421241,1994705,4312188,5533326,7577261,11224089,15522753,20072969,27803553,32782968,42820796,51324720,59811946,70682719,85214407
431899200,0,5184,36141,156241,344771,754291,1568814,2380960,3566749,6016198,7835902,12594809,15223127,21825903,27815779,34550627,39648313,49820111,56767159,68250871,84523339
433310400,0,6246,42272,165184,340878,758122,1445323,2424204,3762251,6085717,8404492,12059457,16702773,20287415,29201975,35330243,42040903,52085642,60007555,72081629,83095606
431992800,0,4968,39382,145965,375723,661349,1355256,2361630,3826175,5595812,7511558,11885542,15706746,21041963,25941139,34305997,38886756,50599574,61848522,73407942,85271204
432057600,0,6480,46139,145009,436315,926803,1682845,2542106,4009468,5697113,9540407,12354237,15479100,20796143,25208426,35303583,43127007,49623838,61165705,75269888,84380497
431781600,0,6732,45641,145018,357274,778879,1440396,2270399,3662282,6034216,7862754,11926305,15308544,20727321,25260036,32632308,38987313,51397179,59610665,70975174,88799814
431983200,0,6723,34233,132196,317171,795407,1490872,2650117,3773492,5702854,8515684,11220158,15943179,19880127,24577887,35406023,41068611,51947885,59288326,72571899,87342658
431376000,0,6687,40242,143338,368179,698665,1345062,2793107,3711904,5583175,8261036,11235661,15809708,21638058,27521446,33333258,43485990,49475089,58843820,70512659,79783055
432165600,0,5985,36692,148221,306370,685992,1376060,2363068,3884917,6256048,7826365,12459450,15691494,22494393,26048356,34457413,43047925,50263930,59127427,69880839,84674641
431920800,0,6597,36970,161598,324957,734650,1460074,2428792,3930377,5765659,8933535,11132202,15017274,20907549,26999696,32005036,40329076,51688132,62740342,68117826,84571770
432331200,0,6120,37403,138827,383272,762140,1434900,2392855,3593002,5769967,8926386,11831140,14563651,21828397,26669775,31689190,40055080,47486008,62448060,75757157,81050901
431726400,0,6633,45513,137865,348780,699118,1487859,2661370,3844484,5124666,7949083,11261864,14956420,19157397,27543901,33371622,41928851,48850255,63711567,72524888,88259931
431664000,0,5886,36639,175183,347764,738896,1591917,2187695,3678494,5276366,7698868,11551109,15207331,20774757,27182230,33191558,44415675,54839551,64364729,68395008,81122144
432264000,0,7299,49074,147291,345012,656847,1569794,2262712,3503918,5588261,8927892,13257512,16054313,21502520,26595041,31331444,40067829,54726541,59127506,69477073,83956971
432268800,0,6579,43665,153622,422679,815491,1549838,2322684,3516959,5930342,8085243,11468120,14986124,20130269,27040343,35517347,41664530,53204528,59706574,71571681,88047173
431205600,0,6300,41192,136618,361520,708525,1373191,2455726,3759980,5674311,7842737,11953922,16047182,20149640,26964350,33173094,43047449,50436503,60160413,70322028,84212329
432208800,0,7614,43792,138975,359826,778295,1465210,2196413,3708038,6031784,7904509,12104774,15122214,19640795,25783328,35166407,38864842,49653058,58924084,68848395,79636541
433382400,0,5976,47971,139360,325814,799205,1565583,2264608,3522280,5648208,8178755,12057801,13585139,18448506,26097115,33151907,38867038,52905826,61558504,73538383,87285652
