0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010
0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000354,0.000354,0.000353,0.000355,0.000357,0.000358,0.000354,0.000349,0.000328,0.000010,0.000394,0.000407,0.118124,0.118180,0.118363,0.115970,0.114252,0.113597,0.114549,0.117149,0.117141,0.117817,0.115499,0.000010,0.116457,0.124131,0.122151,0.123112,0.122308,0.122374,0.122440,0.122511,0.122583,0.122786,0.122685,0.125718,0.121303,0.000010,0.096286,0.097372,0.095992,0.001949,0.001944,0.002074,0.002175,0.002277,0.002288,0.002398,0.002343,0.002285,0.002176,0.002247,0.002112,0.000010,0.002859,0.007851,0.007562,0.007491,0.007502,0.007616,0.007619,0.007614,0.008884,0.009880,0.011671,0.011954,0.012338,0.011918,0.000010,0.014683,0.014901,0.014615,0.014619,0.014707,0.014677,0.014517,0.014438,0.014238,0.014199,0.014363,0.014723,0.014263,0.000010,0.013887,0.014152,0.013859,0.013870,0.013860,0.013526,0.013955,0.014108,0.014259,0.014282,0.014212,0.014055,0.013227,0.000010,0.008809,0.009255,0.009136,0.009130,0.009124,0.008789,0.008792,0.008797,0.008788,0.008883,0.008959,0.008934,0.009242,0.009546,0.010443,0.010001,0.000010
0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000344,0.000344,0.000344,0.000346,0.000350,0.000351,0.000344,0.000347,0.000339,0.000010,0.000399,0.120332,0.117536,0.116620,0.118690,0.119014,0.117059,0.116660,0.117125,0.119121,0.118177,0.118804,0.117679,0.000010,0.123483,0.123156,0.118052,0.117811,0.118084,0.118170,0.119158,0.119930,0.120629,0.120129,0.119335,0.125105,0.126288,0.000010,0.097801,0.097358,0.094863,0.094677,0.002056,0.002178,0.002316,0.002376,0.002404,0.002546,0.002699,0.002701,0.002596,0.002557,0.002419,0.000010,0.002971,0.007685,0.008185,0.009205,0.009921,0.010016,0.010116,0.010898,0.011448,0.012443,0.011829,0.011858,0.012744,0.012555,0.000010,0.015087,0.015104,0.014753,0.014744,0.014846,0.014772,0.014492,0.014373,0.014301,0.014271,0.014481,0.014751,0.014679,0.000010,0.014188,0.014144,0.013820,0.013647,0.013639,0.013872,0.013790,0.014115,0.014253,0.014326,0.014277,0.014138,0.013790,0.000010,0.009589,0.009681,0.009709,0.010291,0.010243,0.009900,0.009610,0.009234,0.009233,0.009289,0.009364,0.009535,0.009616,0.010293,0.010456,0.010430,0.000010
0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000293,0.000293,0.000292,0.000308,0.000310,0.000311,0.000301,0.000327,0.000328,0.000010,0.000400,0.119768,0.112547,0.110196,0.112817,0.116851,0.117877,0.116993,0.119069,0.119316,0.119620,0.118675,0.116164,0.000010,0.119965,0.116154,0.095067,0.100817,0.100867,0.097714,0.102392,0.106032,0.107117,0.106576,0.104144,0.120633,0.123973,0.000010,0.097081,0.095893,0.089178,0.086467,0.085822,0.084728,0.084874,0.084998,0.085079,0.085867,0.086465,0.088536,0.089387,0.093760,0.002504,0.000010,0.007567,0.008175,0.008035,0.010310,0.010437,0.010552,0.011376,0.011818,0.012625,0.011813,0.011415,0.010744,0.012158,0.012627,0.000010,0.015107,0.015038,0.014574,0.014544,0.014505,0.014497,0.014098,0.014161,0.013661,0.013572,0.013818,0.014416,0.014297,0.000010,0.013577,0.013905,0.013044,0.012994,0.012978,0.013393,0.013384,0.013546,0.013859,0.014053,0.014078,0.014012,0.013080,0.000010,0.009805,0.009986,0.009918,0.010391,0.010422,0.010383,0.009626,0.009192,0.008622,0.008843,0.008937,0.009306,0.010074,0.009703,0.010287,0.009745,0.000010
0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000308,0.000308,0.000308,0.000308,0.000313,0.000298,0.000292,0.000322,0.000328,0.000010,0.000396,0.119501,0.115015,0.113943,0.112077,0.115878,0.117435,0.118888,0.118680,0.120495,0.120658,0.119768,0.116663,0.000010,0.119860,0.116017,0.102621,0.106517,0.103737,0.099642,0.099613,0.105021,0.104327,0.104686,0.106616,0.121777,0.125521,0.000010,0.096690,0.096546,0.090076,0.089943,0.089482,0.089400,0.089806,0.089945,0.090045,0.090036,0.089796,0.092009,0.089213,0.092566,0.093722,0.000010,0.089256,0.089515,0.088980,0.010657,0.010864,0.011298,0.011720,0.012638,0.012428,0.012121,0.011689,0.011050,0.012327,0.012589,0.000010,0.015126,0.015084,0.014426,0.014579,0.014771,0.014787,0.014459,0.013989,0.014142,0.013995,0.013533,0.014403,0.014006,0.000010,0.014148,0.013695,0.013046,0.013312,0.013094,0.013197,0.013401,0.013470,0.013572,0.014052,0.013952,0.013871,0.013459,0.000010,0.009985,0.010279,0.010561,0.010474,0.010676,0.010616,0.010737,0.010332,0.010276,0.010311,0.010208,0.010229,0.010372,0.010257,0.009838,0.009441,0.000010
0.000010,0.000010,0.000010,0.000010,0.000317,0.000299,0.000299,0.000299,0.000300,0.000300,0.000277,0.000303,0.000275,0.000321,0.000328,0.000010,0.119685,0.119415,0.115683,0.115570,0.112342,0.109900,0.116691,0.115872,0.116402,0.117632,0.119233,0.120300,0.118020,0.116535,0.119037,0.122445,0.129951,0.144108,0.119060,0.097878,0.082572,0.091461,0.096594,0.096988,0.108598,0.122098,0.126018,0.000010,0.096631,0.095431,0.091451,0.089677,0.087846,0.087919,0.087954,0.088021,0.088576,0.090707,0.092995,0.093520,0.089084,0.092271,0.093619,0.000010,0.090319,0.091308,0.089186,0.011034,0.011429,0.011797,0.011903,0.012512,0.012566,0.011860,0.011859,0.011399,0.012368,0.012517,0.000010,0.015033,0.015099,0.014282,0.014677,0.014802,0.014952,0.014262,0.014102,0.014293,0.014423,0.014061,0.013997,0.014287,0.014236,0.014199,0.014094,0.013282,0.012804,0.012488,0.012653,0.012625,0.013074,0.013142,0.013909,0.013804,0.013818,0.013441,0.000010,0.009744,0.010314,0.009991,0.010507,0.010532,0.010694,0.010625,0.010607,0.010539,0.010490,0.010544,0.010416,0.010645,0.010449,0.010203,0.009456,0.000010
0.000010,0.000010,0.000010,0.000010,0.000330,0.000306,0.000306,0.000307,0.000307,0.000298,0.000297,0.000288,0.000295,0.000315,0.000328,0.000010,0.120039,0.119630,0.116012,0.115357,0.108651,0.109018,0.110351,0.110654,0.109406,0.110121,0.114383,0.118007,0.119554,0.117932,0.113126,0.132968,0.148342,0.138029,0.118941,0.102786,0.097667,0.099761,0.099556,0.106625,0.111926,0.126522,0.118016,0.000010,0.095815,0.096622,0.103877,0.112321,0.118402,0.118905,0.118989,0.119270,0.119486,0.119991,0.121024,0.113708,0.103721,0.092476,0.090380,0.000010,0.091004,0.091752,0.089133,0.011169,0.012078,0.011799,0.012335,0.012664,0.012487,0.011958,0.011465,0.011692,0.012320,0.012523,0.000010,0.015092,0.015038,0.014652,0.014814,0.014807,0.014894,0.014637,0.014494,0.014520,0.014881,0.014668,0.014296,0.014394,0.014485,0.014458,0.014355,0.013742,0.012862,0.011342,0.012157,0.012315,0.012861,0.012803,0.013674,0.013813,0.013932,0.013403,0.000010,0.009470,0.009589,0.010079,0.010049,0.010723,0.010874,0.010640,0.010339,0.010595,0.010410,0.010460,0.010467,0.010512,0.010482,0.010442,0.009762,0.000010
0.000010,0.000010,0.000010,0.000010,0.000335,0.000309,0.000289,0.000289,0.000290,0.000291,0.000290,0.000294,0.000267,0.000315,0.000329,0.000010,0.119928,0.119769,0.116121,0.115308,0.108946,0.099975,0.102736,0.101286,0.100220,0.100250,0.106732,0.112730,0.116107,0.117219,0.127525,0.140724,0.146516,0.127205,0.105847,0.105604,0.105077,0.105644,0.104541,0.115118,0.123659,0.121262,0.112963,0.000010,0.095870,0.106495,0.112304,0.128761,0.126601,0.126780,0.126750,0.127586,0.128099,0.128380,0.127420,0.128249,0.120257,0.121135,0.118648,0.000010,0.119573,0.118990,0.118509,0.011238,0.010991,0.012018,0.011474,0.012149,0.012249,0.011561,0.011178,0.010911,0.011982,0.012530,0.000010,0.015115,0.015089,0.014361,0.014757,0.014453,0.014860,0.014638,0.014772,0.014881,0.015029,0.014569,0.014823,0.014669,0.014751,0.014521,0.014366,0.013824,0.013348,0.011415,0.011763,0.011793,0.012917,0.012712,0.013691,0.013853,0.013946,0.013294,0.000010,0.009076,0.009098,0.008939,0.009602,0.010488,0.010606,0.010307,0.009804,0.010114,0.010063,0.009971,0.010187,0.010157,0.009951,0.010343,0.010132,0.000010
0.000010,0.000304,0.000330,0.000337,0.000352,0.114511,0.091871,0.110864,0.129480,0.139314,0.141577,0.148931,0.147308,0.154080,0.149700,0.000010,0.118036,0.119743,0.117245,0.115175,0.109681,0.105806,0.097306,0.098819,0.104426,0.102936,0.100099,0.111496,0.108573,0.125383,0.136135,0.151759,0.128478,0.115757,0.105318,0.109282,0.105519,0.108223,0.107766,0.122311,0.123793,0.121397,0.111620,0.000010,0.094998,0.113845,0.128426,0.132497,0.134777,0.140263,0.135266,0.129121,0.121292,0.120288,0.119416,0.118236,0.128569,0.128669,0.128513,0.128416,0.126531,0.126810,0.127394,0.010548,0.010807,0.010835,0.011606,0.011903,0.011849,0.011996,0.011218,0.011073,0.012249,0.011940,0.000010,0.015127,0.015103,0.014375,0.014753,0.014377,0.014706,0.014573,0.014821,0.014858,0.014936,0.014957,0.014938,0.015077,0.015173,0.014484,0.014462,0.014213,0.013625,0.011587,0.011783,0.011314,0.012376,0.012612,0.013669,0.013747,0.013823,0.013331,0.000010,0.008646,0.009139,0.008751,0.008786,0.010054,0.010484,0.010364,0.010074,0.010077,0.010106,0.010316,0.009919,0.010082,0.009881,0.010228,0.009579,0.000010
0.000010,0.000314,0.000326,0.000352,0.000345,0.106729,0.088180,0.105342,0.109857,0.141596,0.144755,0.147935,0.147233,0.152244,0.149750,0.000010,0.115970,0.117762,0.116582,0.115536,0.115659,0.107672,0.097586,0.098573,0.102920,0.106971,0.103145,0.118457,0.121703,0.000010,0.151181,0.143993,0.122666,0.111699,0.114367,0.116039,0.114588,0.111651,0.110337,0.121110,0.123953,0.121495,0.112004,0.000010,0.095102,0.120617,0.126134,0.135608,0.139035,0.146666,0.138840,0.120692,0.096239,0.096143,0.094687,0.116124,0.120597,0.126971,0.125859,0.129900,0.133682,0.134170,0.134378,0.010870,0.010703,0.010754,0.011593,0.011788,0.011900,0.012076,0.011015,0.011577,0.011920,0.012171,0.000010,0.015140,0.015116,0.014563,0.014751,0.014603,0.014642,0.014464,0.014906,0.014795,0.015123,0.015169,0.015355,0.015275,0.000010,0.014992,0.014800,0.014120,0.013027,0.011549,0.011214,0.011680,0.012335,0.012520,0.013466,0.013649,0.013626,0.013339,0.000010,0.008396,0.009171,0.008674,0.008492,0.009724,0.010224,0.010194,0.009188,0.009933,0.009808,0.009680,0.009751,0.009654,0.009767,0.009799,0.009652,0.000010
