0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,89,82,81,81,81,81,89,73,0,72,85,78,79,79,78,86,68,0,68,86,80,80,82,82,83,90,75,0
0,88,57,60,62,61,61,59,54,86,0,85,55,57,60,60,58,55,81,0,82,56,59,62,62,63,60,58,89,0
0,80,60,59,61,61,60,58,58,79,0,78,57,57,58,58,58,57,72,78,71,58,60,61,60,61,59,60,81,0
0,79,60,61,62,60,60,57,58,79,0,78,57,57,58,58,57,57,71,78,71,57,59,60,60,63,60,60,81,0
0,87,57,59,60,62,62,58,54,85,0,84,53,58,59,59,57,54,79,0,78,55,58,61,61,62,60,58,87,0
0,69,84,73,72,75,75,77,85,71,0,71,85,76,76,75,77,83,66,0,64,82,74,72,73,72,73,84,68,0
0,0,0,80,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,79,0,0,0
0,71,85,74,74,75,74,77,77,78,79,79,79,79,78,78,78,78,77,77,76,76,74,71,73,71,72,84,69,0
0,89,55,58,61,61,63,62,63,62,64,65,66,64,64,65,64,64,63,62,61,61,60,62,60,60,57,55,87,0
0,89,54,61,64,63,63,61,63,63,62,62,63,62,65,63,60,61,61,63,61,60,61,61,61,63,61,55,87,0
0,75,90,81,80,79,79,77,76,73,75,72,72,75,68,73,71,72,74,73,76,76,75,77,78,79,79,88,74,0
0,0,0,0,0,0,0,0,0,0,0,77,82,0,0,0,82,76,0,0,0,0,0,0,0,0,0,0,0,0
0,69,82,75,74,74,73,73,72,69,72,67,71,67,0,67,70,66,70,68,70,71,73,73,74,74,74,82,69,0
0,82,52,56,57,58,58,58,59,60,60,57,64,74,0,75,64,57,60,59,59,58,58,59,57,58,56,52,81,0
0,75,56,56,57,57,58,57,57,58,58,58,59,74,0,73,60,58,57,57,57,58,57,56,56,57,55,55,75,0
0,76,57,56,57,58,57,58,58,57,58,55,57,74,0,75,58,55,58,56,57,57,56,56,57,56,54,55,76,0
0,83,53,55,59,58,58,59,59,59,59,57,53,83,0,81,53,57,58,59,59,58,59,58,58,58,55,53,83,0
0,71,86,78,78,76,76,75,76,76,76,75,83,69,0,68,82,74,75,75,74,75,74,75,75,75,76,84,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
