0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,84,94,89,90,87,88,87,90,82,0,85,93,89,89,88,87,86,85,86,79,0,81,87,86,89,89,93,86,0
0,92,41,50,49,49,48,49,39,89,0,92,40,47,48,50,49,49,47,53,58,92,59,53,51,49,51,44,93,0
0,87,51,65,60,63,58,62,47,86,0,89,53,66,64,65,63,63,64,60,63,75,62,59,63,60,64,52,88,0
0,88,49,62,54,57,55,61,46,85,0,90,40,47,51,55,53,53,47,45,81,0,77,53,58,52,60,50,89,0
0,86,54,61,54,52,50,50,40,87,0,82,91,83,81,66,64,78,80,85,74,0,78,50,61,53,61,51,87,0
0,81,60,64,77,79,83,83,88,79,0,0,0,0,0,78,75,0,0,0,0,0,81,48,61,53,62,51,86,0
0,0,93,77,0,0,0,0,0,0,0,80,83,80,79,63,64,78,81,86,78,0,82,48,61,52,61,50,85,0
0,81,61,64,77,77,79,80,77,0,81,56,50,49,54,55,55,54,50,41,86,0,83,48,62,52,62,50,86,0
0,86,57,61,57,54,52,55,58,85,59,60,63,62,61,61,60,58,61,49,83,0,82,47,61,55,61,49,85,0
0,86,56,62,56,54,52,54,56,91,57,54,48,49,49,51,54,55,54,44,86,0,85,45,57,56,58,43,89,0
0,81,60,64,78,78,80,82,78,0,79,85,83,85,83,81,78,64,63,83,76,0,75,83,64,64,79,88,81,0
0,0,95,76,0,0,0,0,0,0,0,0,0,0,0,0,0,76,75,0,0,0,0,0,77,80,0,0,0,0
0,82,61,65,77,78,81,81,81,81,83,82,87,79,0,78,86,64,63,76,78,79,77,76,63,64,81,89,82,0
0,87,56,60,55,53,51,50,49,49,49,49,41,87,0,89,46,58,56,56,51,51,52,56,59,56,59,44,90,0
0,88,50,62,54,57,57,58,57,58,56,61,47,84,0,87,48,60,54,56,57,58,58,56,58,55,61,50,89,0
0,88,50,64,60,61,60,60,58,57,55,60,47,84,0,88,49,63,60,61,61,60,61,62,63,61,65,51,89,0
0,93,43,51,51,50,49,49,50,50,49,50,41,88,0,91,41,50,49,50,49,51,50,51,51,50,51,43,94,0
0,84,93,88,87,87,86,85,85,85,85,85,89,80,0,84,92,88,88,87,88,88,88,88,89,91,90,96,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
