0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,109,106,108,107,101,103,0,105,102,105,106,99,101,0,102,98,105,105,102,105,0,97,95,99,102,99,97,99,0
0,105,17,35,33,17,100,0,102,14,32,26,26,94,0,94,27,27,33,15,102,0,95,9,36,23,35,14,95,0
0,104,38,78,74,40,99,0,104,41,85,71,70,57,78,58,70,72,85,42,104,0,97,24,83,51,82,28,97,0
0,108,28,59,51,32,100,0,98,25,52,38,47,36,102,38,45,38,51,25,98,0,98,16,73,19,70,21,98,0
0,105,28,71,58,38,94,0,101,94,63,58,93,96,0,97,93,59,63,93,101,0,98,17,80,25,77,20,99,0
0,105,25,68,46,48,88,0,0,0,76,76,0,0,0,0,0,76,75,0,0,0,97,19,76,29,78,22,97,0
0,104,28,76,50,59,48,91,92,95,57,57,89,98,0,97,88,57,57,89,97,0,91,23,63,37,61,12,94,0
0,98,25,60,43,51,34,87,39,39,49,57,28,93,0,92,28,57,55,30,91,0,93,88,56,48,87,92,96,0
0,102,93,59,52,89,95,0,90,53,57,66,31,99,0,99,31,64,56,35,94,0,0,0,77,87,0,0,0,0
0,0,0,80,83,0,0,0,94,33,55,64,31,99,0,99,31,67,56,54,89,0,95,90,54,53,89,99,102,0
0,96,88,56,55,85,94,0,92,31,56,56,29,92,0,93,28,58,50,40,41,85,39,45,51,45,56,16,99,0
0,92,27,56,53,30,89,0,97,88,57,56,89,97,0,97,91,58,57,93,91,90,53,51,67,46,78,30,102,0
0,98,27,61,58,32,93,0,0,0,76,77,0,0,0,0,0,76,76,0,0,0,94,37,68,32,71,25,103,0
0,98,28,63,56,32,94,0,101,93,63,59,94,98,0,98,94,60,63,95,102,0,99,25,79,36,80,26,104,0
0,101,25,54,48,31,96,0,97,26,52,37,45,36,103,37,46,36,51,26,98,0,104,21,73,25,72,25,107,0
0,100,34,76,71,38,95,0,103,41,85,72,71,59,78,59,71,72,85,41,105,0,102,29,86,51,86,31,105,0
0,99,11,31,29,14,94,0,101,14,33,25,26,94,0,95,25,26,32,14,101,0,100,13,42,27,42,15,105,0
0,101,98,100,99,95,97,0,105,102,105,105,99,103,0,102,98,105,104,102,103,0,102,100,103,107,106,105,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
