0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,107,104,106,109,107,108,107,107,106,105,105,104,103,103,102,104,100,97,100,0,98,96,99,102,100,100,101,100,100,100,100,99,99,98,99,96,94,96,0,102,100,104,107,106,107,108,108,109,110,111,112,112,112,111,113,111,108,112,0
0,103,12,34,22,24,20,21,19,20,19,21,19,20,19,22,20,29,10,97,0,96,10,30,20,23,20,21,20,20,20,19,20,21,24,21,30,10,94,0,99,11,30,21,24,21,23,22,24,22,23,22,23,23,27,25,37,14,109,0
0,106,32,86,65,81,74,80,77,80,76,79,74,77,73,78,65,83,31,100,0,99,29,81,62,75,70,74,72,73,73,72,73,69,73,61,80,32,97,0,101,34,84,67,78,74,78,75,79,78,80,79,81,77,83,68,89,35,111,0
0,109,23,69,28,47,31,38,32,37,31,37,31,38,30,43,24,62,21,102,0,101,20,64,25,44,30,37,33,35,34,33,36,33,43,29,57,26,96,0,100,26,59,30,43,35,40,36,41,36,40,37,41,36,49,31,71,26,114,0
0,107,23,79,43,70,55,67,59,66,59,66,57,64,53,67,43,76,22,99,0,99,21,74,38,66,50,61,54,58,57,56,57,53,59,47,64,36,84,0,87,40,67,51,64,57,63,58,64,60,66,61,67,58,72,47,81,26,112,0
0,107,22,77,34,61,39,51,41,48,41,49,40,50,39,56,34,72,23,99,0,100,20,73,31,58,37,50,41,48,44,45,47,45,50,46,57,44,63,72,64,45,57,47,52,47,50,47,51,46,50,46,53,44,62,39,79,27,112,0
0,106,21,77,35,64,44,58,49,56,48,56,45,55,41,58,35,69,21,96,0,98,18,72,30,60,39,53,43,50,46,47,47,45,48,45,47,49,42,52,44,51,49,49,51,48,52,48,54,50,56,52,59,48,64,39,77,24,110,0
0,105,22,78,35,63,42,55,44,53,46,53,45,55,43,60,36,71,22,96,0,98,19,74,33,63,42,57,47,53,50,51,52,51,53,50,54,54,48,57,48,56,54,53,55,51,55,51,55,49,54,47,55,45,65,40,79,25,110,0
0,105,20,75,34,62,41,55,44,50,42,49,40,48,36,51,31,66,20,95,0,98,17,70,27,54,33,47,36,43,40,40,41,40,44,40,49,37,57,64,56,40,50,42,46,41,45,42,49,45,53,48,57,46,62,37,75,23,110,0
0,103,23,77,38,63,44,56,48,56,51,59,51,60,50,64,41,71,22,94,0,97,20,76,38,68,49,63,54,61,58,58,58,55,60,49,65,38,82,0,82,40,65,51,62,55,61,56,60,53,57,49,56,47,65,42,79,26,108,0
0,104,22,68,32,57,43,52,43,45,37,40,33,38,30,41,24,59,20,95,0,98,18,62,22,44,27,37,29,33,30,32,33,31,38,27,53,21,92,0,91,23,53,29,40,33,37,34,40,40,48,47,56,47,58,35,69,24,109,0
0,101,29,79,51,62,47,53,53,62,63,70,65,69,65,71,58,76,28,92,0,95,27,80,58,74,66,72,68,71,70,71,70,67,71,59,76,31,92,0,92,32,77,61,71,68,71,68,71,64,63,55,55,50,63,55,82,32,106,0
0,97,12,37,36,47,53,55,41,36,24,23,21,22,20,23,20,29,10,89,0,92,8,31,19,23,19,21,18,19,18,19,19,18,21,19,27,10,88,0,88,10,29,20,24,20,23,22,24,26,40,45,57,55,48,39,39,14,101,0
0,99,97,97,86,60,44,46,58,83,92,94,93,93,93,93,94,91,88,91,0,94,91,94,95,95,95,95,94,95,95,94,93,93,92,94,91,88,90,0,89,88,91,93,93,94,95,95,96,94,85,61,49,47,63,90,101,101,103,0
0,0,0,0,0,72,57,57,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,60,60,76,0,0,0,0,0
0,100,97,96,84,57,42,43,57,82,92,95,95,95,95,96,96,97,97,98,99,100,100,101,101,102,103,102,101,102,102,102,102,102,102,102,101,101,101,100,99,99,99,99,99,99,99,98,98,95,85,60,47,46,60,86,98,100,103,0
0,97,13,38,39,50,57,59,47,40,27,27,25,26,25,26,26,26,26,25,27,26,27,27,27,27,27,29,30,31,29,29,29,28,28,27,27,27,28,28,28,28,28,28,27,28,28,28,29,30,43,48,60,59,52,41,40,14,100,0
0,101,29,76,49,55,43,46,49,57,60,65,64,66,64,66,66,66,67,68,70,70,72,72,72,71,71,70,68,69,69,70,70,71,72,72,72,70,70,68,68,67,66,67,66,66,66,66,66,62,60,52,50,46,58,52,79,33,104,0
0,103,24,71,42,63,56,61,55,52,49,46,44,44,44,44,44,44,44,43,43,41,41,40,41,42,43,46,47,48,47,47,45,43,42,41,42,42,44,44,46,46,46,46,46,46,46,46,48,49,53,56,62,57,64,44,71,27,106,0
0,103,23,66,30,46,35,40,37,41,42,45,45,45,46,46,46,47,47,49,52,54,59,60,62,59,57,52,50,48,50,51,54,58,60,61,59,54,53,49,48,47,47,47,48,47,48,47,48,46,45,43,43,39,49,36,67,27,107,0
