0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010
0.000010,0.001197,0.001230,0.001195,0.001193,0.001192,0.001115,0.001073,0.001076,0.001018,0.000973,0.001052,0.001117,0.001123,0.001065,0.000010,0.003391,0.003648,0.003399,0.003402,0.003405,0.003438,0.003495,0.003691,0.003694,0.003740,0.003586,0.003915,0.003703,0.000010,0.003868,0.004054,0.003522,0.003554,0.004051,0.004054,0.004062,0.004227,0.004354,0.004288,0.004118,0.004055,0.003834,0.000010,0.008537,0.008780,0.008783,0.008727,0.008726,0.008661,0.008530,0.008499,0.008211,0.007944,0.008632,0.008801,0.009033,0.008917,0.008666,0.000010,0.039227,0.039039,0.035737,0.034636,0.035478,0.039165,0.038893,0.039364,0.038100,0.037009,0.036005,0.034852,0.035166,0.031284,0.000010,0.043718,0.127483,0.127876,0.129645,0.367099,0.356029,0.352526,0.353896,0.324716,0.344469,0.359207,0.385610,0.343588,0.000010,0.613833,0.616924,0.609556,0.588125,0.530333,0.532325,0.532394,0.510112,0.289670,0.285598,0.319849,0.423888,0.365840,0.000010,0.835689,0.885179,0.872700,0.891475,0.902524,0.903388,0.904175,0.904924,0.905695,0.877479,0.878310,0.878907,0.855198,0.826195,0.820222,0.789118,0.000010
0.000010,0.001236,0.001244,0.001237,0.001237,0.001236,0.001232,0.001185,0.001116,0.001094,0.001045,0.001111,0.001077,0.001083,0.001123,0.000010,0.003643,0.003685,0.003680,0.003687,0.003689,0.003706,0.003724,0.003732,0.004008,0.003614,0.003495,0.003775,0.003920,0.000010,0.004028,0.004126,0.004253,0.004522,0.004465,0.004562,0.004563,0.004564,0.004599,0.004547,0.004026,0.004159,0.004059,0.000010,0.008694,0.008739,0.008664,0.008780,0.008750,0.008785,0.008740,0.008361,0.008331,0.008189,0.008785,0.009028,0.009095,0.009129,0.008912,0.000010,0.040315,0.040823,0.040419,0.038818,0.039818,0.038141,0.038142,0.038720,0.039661,0.038004,0.037646,0.037537,0.038171,0.037713,0.000010,0.044860,0.127906,0.127592,0.128720,0.381733,0.398253,0.406479,0.374231,0.318514,0.330528,0.380484,0.382157,0.371232,0.000010,0.610748,0.618449,0.616118,0.613358,0.602258,0.598533,0.617702,0.553505,0.440804,0.383319,0.536443,0.382693,0.434920,0.000010,0.884441,0.876900,0.865554,0.879598,0.887795,0.896989,0.896689,0.886683,0.899499,0.908348,0.911650,0.924813,0.931985,0.864219,0.845888,0.820996,0.000010
0.000010,0.001167,0.001226,0.001238,0.001225,0.001226,0.001234,0.001228,0.001164,0.001007,0.001000,0.001071,0.000853,0.000961,0.001069,0.000010,0.002281,0.003389,0.003381,0.003378,0.003375,0.003372,0.003394,0.003384,0.002894,0.003576,0.002793,0.003513,0.003715,0.000010,0.003813,0.004121,0.004507,0.004568,0.004651,0.004587,0.004588,0.004644,0.004541,0.004363,0.004221,0.004031,0.003887,0.000010,0.008527,0.008308,0.007965,0.008459,0.008788,0.008662,0.008503,0.008362,0.008403,0.008290,0.008754,0.008881,0.009065,0.009072,0.008975,0.000010,0.039813,0.041305,0.040419,0.040335,0.037262,0.036553,0.035289,0.035708,0.037736,0.038555,0.037272,0.038982,0.039013,0.033968,0.000010,0.043771,0.126936,0.122940,0.120849,0.347727,0.393565,0.407676,0.401815,0.259149,0.289466,0.326758,0.391447,0.370324,0.000010,0.551609,0.603375,0.606226,0.581776,0.592494,0.604283,0.595401,0.557541,0.505062,0.464903,0.382759,0.535780,0.417131,0.000010,0.870453,0.860012,0.768707,0.766499,0.835931,0.826715,0.838504,0.808233,0.842687,0.893537,0.914224,0.926278,0.938303,0.903449,0.837462,0.790117,0.000010
0.000010,0.001193,0.001236,0.001215,0.001230,0.001220,0.001231,0.001236,0.001193,0.001050,0.001136,0.001067,0.001103,0.001129,0.001147,0.000010,0.001692,0.002315,0.002760,0.002757,0.002772,0.002769,0.002781,0.002312,0.002582,0.002799,0.003571,0.003419,0.003900,0.000010,0.003584,0.004360,0.004582,0.005000,0.005156,0.005364,0.005137,0.004870,0.004590,0.004639,0.004453,0.004338,0.003894,0.000010,0.008506,0.008307,0.007703,0.008539,0.008710,0.008483,0.008564,0.008473,0.008727,0.008513,0.008905,0.008858,0.009042,0.009139,0.009011,0.000010,0.040655,0.041161,0.040962,0.038049,0.036826,0.035161,0.036453,0.037228,0.038251,0.037889,0.040284,0.037831,0.037314,0.034641,0.000010,0.043886,0.123722,0.126738,0.120666,0.325936,0.380299,0.395520,0.365262,0.360995,0.296396,0.327013,0.368075,0.432016,0.000010,0.537042,0.587548,0.572483,0.583171,0.663925,0.724382,0.743149,0.682561,0.587404,0.558082,0.534101,0.521825,0.489956,0.000010,0.852825,0.881927,0.800928,0.828305,0.844043,0.849232,0.863348,0.843792,0.848938,0.910089,0.919856,0.912699,0.937693,0.921803,0.878617,0.808404,0.000010
0.000010,0.001223,0.001203,0.001120,0.001081,0.001139,0.001143,0.001154,0.001093,0.001179,0.001080,0.001197,0.001193,0.001255,0.001201,0.000010,0.001003,0.001023,0.000935,0.001633,0.001658,0.001692,0.000930,0.001163,0.001511,0.002311,0.002984,0.003720,0.003354,0.003714,0.003755,0.004422,0.004982,0.005192,0.005610,0.005504,0.005422,0.004948,0.004741,0.004633,0.004536,0.004298,0.003901,0.000010,0.008497,0.008299,0.007895,0.008429,0.008238,0.008326,0.008244,0.008210,0.008564,0.008554,0.008874,0.008771,0.008938,0.009142,0.009040,0.000010,0.040236,0.041407,0.040654,0.039639,0.036101,0.034047,0.037257,0.038254,0.037427,0.038625,0.037268,0.035870,0.036834,0.036163,0.000010,0.043979,0.120929,0.122257,0.125130,0.362002,0.397404,0.422220,0.416621,0.393567,0.426987,0.373586,0.403275,0.391354,0.447891,0.483123,0.466983,0.500974,0.604114,0.711869,0.851895,0.854038,0.778231,0.800324,0.746344,0.633714,0.539309,0.468688,0.000010,0.881162,0.870399,0.819363,0.818133,0.839902,0.854830,0.876611,0.807256,0.857188,0.820531,0.890954,0.869857,0.897109,0.903178,0.895119,0.822901,0.000010
0.000010,0.001217,0.001218,0.001028,0.001019,0.001080,0.001061,0.001043,0.001098,0.001076,0.001188,0.001162,0.001152,0.001266,0.001229,0.000010,0.001060,0.001196,0.001790,0.002299,0.003327,0.002292,0.001680,0.001343,0.001714,0.001312,0.002882,0.003356,0.003252,0.002940,0.004007,0.004461,0.005128,0.005671,0.005520,0.005218,0.005114,0.005535,0.005104,0.004809,0.004411,0.004367,0.004062,0.000010,0.008483,0.008404,0.007904,0.008083,0.008419,0.008127,0.007481,0.007284,0.008230,0.008470,0.008727,0.008771,0.014328,0.014519,0.014602,0.000010,0.039087,0.040497,0.040629,0.039445,0.036614,0.036109,0.038014,0.035850,0.037617,0.037307,0.036485,0.036303,0.038128,0.037717,0.000010,0.042410,0.114494,0.123237,0.121522,0.423866,0.429610,0.432929,0.436213,0.426952,0.418587,0.441904,0.354072,0.386826,0.408088,0.420630,0.533813,0.722271,0.806376,0.903785,0.834418,0.809546,0.847209,0.863037,0.876390,0.748805,0.646372,0.471166,0.000010,0.890643,0.875733,0.827379,0.802709,0.838918,0.874661,0.853198,0.858726,0.837235,0.865031,0.869335,0.898143,0.912304,0.908501,0.892625,0.799393,0.000010
0.000010,0.001197,0.001185,0.001068,0.000973,0.000933,0.001063,0.001067,0.000951,0.001127,0.001184,0.001159,0.001100,0.001187,0.001196,0.000010,0.001885,0.002414,0.002845,0.003373,0.003112,0.003320,0.002312,0.001716,0.001527,0.001365,0.002255,0.003330,0.002705,0.003194,0.004024,0.004341,0.005339,0.005588,0.005292,0.004374,0.004654,0.005252,0.005536,0.005047,0.004389,0.004460,0.004206,0.000010,0.008476,0.008391,0.007574,0.008078,0.008303,0.008340,0.007220,0.007250,0.008180,0.008448,0.008495,0.008685,0.018737,0.026480,0.022207,0.000010,0.034036,0.038356,0.038020,0.037906,0.036777,0.037547,0.035630,0.035535,0.036325,0.037583,0.038569,0.037753,0.038737,0.037845,0.000010,0.041618,0.118033,0.122381,0.125622,0.461736,0.442868,0.437385,0.419213,0.392972,0.398979,0.395769,0.419031,0.358690,0.483182,0.604181,0.757614,0.911463,0.954868,0.894172,0.876282,0.788948,0.774153,0.785370,0.807842,0.873376,0.735592,0.614012,0.000010,0.889409,0.893328,0.800383,0.814640,0.863168,0.836085,0.840939,0.819777,0.870036,0.870593,0.888895,0.911346,0.919506,0.869865,0.841635,0.798021,0.000010
0.000010,0.001174,0.001178,0.001135,0.001105,0.001073,0.001088,0.000982,0.001034,0.001204,0.001219,0.001175,0.001101,0.001186,0.001155,0.000010,0.002428,0.003397,0.003361,0.002427,0.003109,0.003333,0.002905,0.001526,0.001708,0.001314,0.002250,0.002760,0.003340,0.003191,0.003851,0.004456,0.004996,0.005578,0.005244,0.004850,0.004488,0.005303,0.005532,0.005273,0.004417,0.004546,0.004330,0.000010,0.008435,0.008377,0.007481,0.008121,0.008188,0.008125,0.007551,0.007764,0.008380,0.008545,0.008596,0.014356,0.022052,0.028142,0.028112,0.023961,0.027923,0.032634,0.037442,0.036157,0.038238,0.036926,0.036904,0.036774,0.037710,0.038987,0.039105,0.039388,0.038730,0.035915,0.000010,0.040680,0.121276,0.124301,0.125216,0.424403,0.465387,0.433513,0.402393,0.332007,0.334684,0.362360,0.397143,0.412015,0.503227,0.786659,0.882303,0.942582,0.937743,0.935201,0.856398,0.888586,0.751341,0.604646,0.660847,0.731420,0.827231,0.613561,0.000010,0.903318,0.885590,0.862264,0.824707,0.815353,0.842346,0.844965,0.820869,0.870389,0.912552,0.932380,0.903724,0.904414,0.865300,0.823878,0.793480,0.000010
0.000010,0.001099,0.001190,0.001134,0.001157,0.001127,0.001070,0.001084,0.001162,0.001254,0.001161,0.001171,0.001102,0.001192,0.001154,0.000010,0.003403,0.003428,0.003373,0.002791,0.002816,0.003341,0.003146,0.002960,0.002757,0.002158,0.002436,0.003366,0.002760,0.000010,0.004044,0.004309,0.004763,0.005068,0.005566,0.005229,0.005050,0.005431,0.005467,0.005167,0.004164,0.004432,0.004494,0.000010,0.008425,0.008362,0.007519,0.008119,0.008190,0.008351,0.008196,0.008563,0.008582,0.008891,0.014295,0.021987,0.029490,0.026785,0.026727,0.029539,0.028736,0.032444,0.032746,0.038059,0.038032,0.037579,0.038585,0.038698,0.039415,0.041654,0.039173,0.038486,0.038492,0.036090,0.000010,0.041910,0.120213,0.124568,0.126221,0.330096,0.442436,0.480919,0.466536,0.430926,0.387307,0.350080,0.401212,0.423645,0.000010,0.711400,0.871235,0.887092,0.900075,0.875294,0.900032,0.902780,0.795666,0.663000,0.562865,0.622586,0.637758,0.613169,0.000010,0.889161,0.902947,0.858457,0.863717,0.834796,0.872792,0.876708,0.863398,0.878585,0.929992,0.920754,0.901839,0.866178,0.871616,0.846858,0.817017,0.000010
