180041,0,713,1765,4149,6336,6734,10565,12754,15789,21885,25966,24243,30631,35342,41843,43451,48784,55748,60051,63734,74413
180087,0,848,2065,3198,5922,7936,9447,13927,17154,18205,24026,27463,29165,34338,41996,46821,50434,55451,65855,69247,74491
180015,0,673,2269,3302,5787,7046,9199,14330,16105,17888,24134,29522,31097,38276,41052,44660,49136,54972,60892,69001,68970
180145,0,944,2309,3638,5392,8319,9550,11780,16067,18140,22028,26123,30830,36447,39108,44817,49525,54920,59939,66924,73396
179770,0,670,2257,3894,5106,8446,11016,11022,15093,21249,21499,25308,30154,35768,40940,45872,48872,57357,62447,68083,73032
179995,0,756,2122,4059,5869,6785,9954,12176,17376,20917,21498,25761,31402,36996,40550,44552,51211,53966,58325,70950,70709
179990,0,833,2032,3579,5318,7680,9937,10869,14798,18478,21615,26148,29576,35666,41507,46335,48451,53178,58226,65684,72828
179820,0,658,2245,3268,5762,7633,10883,11827,15841,20264,22165,25988,31668,34688,41474,44147,52696,55750,62088,65569,75399
180231,0,781,2123,3337,5555,7680,10134,12393,15380,17979,22053,26077,30016,34707,40380,43545,50432,53956,62623,64506,75114
179805,0,658,2200,3604,5378,7511,9158,12634,15779,19059,23292,26164,28511,36700,40656,46470,52197,55675,65142,67167,73174
179908,0,531,2071,3445,5362,7354,11011,13944,15733,18302,24029,27851,33599,34815,37400,43443,49050,58052,59764,63489,72114
180087,0,1008,1942,3985,5140,6956,10371,12246,17867,18603,21909,25360,33934,36101,43234,45701,52518,58011,59101,65222,70217
180001,0,708,1821,3464,5101,7293,9385,13546,16063,18809,22077,27029,31588,35663,38443,44817,48328,57694,60973,63593,72347
179991,0,814,1740,3119,5037,8015,9774,12534,16156,17933,22319,28101,29866,35204,38875,44496,50526,57576,62316,67977,71100
180072,0,814,1696,3675,5310,7166,9969,14915,16025,20035,23143,26810,30435,33336,38591,42917,51121,55945,64436,64631,72995
180167,0,728,1785,3372,5253,7572,9272,12931,17009,18800,25666,26017,30405,35072,39665,45124,49185,54616,63654,68468,71531
180151,0,646,2269,3552,5572,6813,9750,13937,15593,16947,23054,23734,30185,33687,41561,45417,47360,53306,62290,64406,73866
180032,0,645,1986,3354,5796,8272,10483,13463,15967,18826,20664,27870,30619,38839,42876,44494,50832,56389,59618,65474,75846
180396,0,716,2031,3539,5248,8639,9851,11917,15636,19608,23916,26277,29976,37132,43588,42503,49180,55753,62810,66486,75283
179791,0,763,2098,4194,5124,6607,9659,13115,16760,19679,21892,28465,31055,35909,41768,45152,51502,54654,63157,65971,71715
179885,0,839,2243,4143,6511,7026,10064,12905,16509,17200,21745,25172,30770,35165,41294,45183,51945,54050,61268,64960,74681
179585,0,933,1832,3104,4991,7762,9469,11420,15233,18981,23860,27466,33626,35877,42808,45329,48812,52851,60822,68580,74192
179936,0,732,2010,3873,5672,7832,9299,12249,16303,19565,21287,25702,28845,33828,40918,47658,49037,55794,59353,64572,71147
180027,0,906,1940,3201,5503,7960,9769,13561,16233,18151,22528,26998,29526,36112,37762,47033,47849,56144,58435,66032,70635
180175,0,790,2227,3641,5181,7778,10679,14050,15481,20754,19671,29930,32179,35771,38669,45970,50820,58991,61634,67353,75145
180162,0,751,2030,4441,5839,7506,10071,12127,16573,18432,22127,28105,28786,36152,41170,45880,52908,55248,62792,66536,71131
179797,0,785,2001,3559,5744,7688,10154,13836,16215,18986,21601,26153,31487,36511,41985,45697,48390,55532,56461,65834,72832
180011,0,774,2084,3159,5183,7477,10189,12021,14353,19272,22487,24701,33833,38466,40665,44242,51228,53285,60180,67559,69020
180199,0,748,1653,3670,4816,6684,9288,12083,15791,20810,22784,29275,29920,36099,37952,43733,52055,58290,61540,70280,70539
179812,0,809,1943,3609,5170,7160,10933,12940,16346,21643,22888,26785,30661,34631,37297,44921,52838,56994,63001,67200,72424
179809,0,620,2019,4237,5089,7645,9966,12286,16478,19164,21768,25918,29406,36014,40680,44361,47535,55613,60910,64873,73645
180083,0,853,2042,3455,5666,7214,9413,12369,16934,19503,20641,25871,28636,37561,39688,45742,48601,53180,59682,67606,73565
