0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010
0.000010,0.020411,0.021414,0.142592,0.146631,0.140569,0.133172,0.000010,0.802752,0.875034,0.930326,0.933492,0.929417,0.904021,0.000010,0.751262,0.772771,0.800530,0.819111,0.827442,0.820738,0.000010,0.356508,0.397427,0.342720,0.411361,0.485441,0.310892,0.287840,0.000010
0.000010,0.020497,0.021203,0.141772,0.144055,0.146740,0.139125,0.000010,0.816518,0.908278,0.951224,0.958459,0.939186,0.910498,0.000010,0.772258,0.793076,0.826943,0.841672,0.839476,0.836819,0.000010,0.395193,0.394021,0.401405,0.472002,0.522383,0.525887,0.504290,0.000010
0.000010,0.144708,0.147703,0.132509,0.139304,0.144569,0.138110,0.000010,0.825048,0.873927,0.951234,0.961032,0.955361,0.923914,0.870242,0.783580,0.836806,0.850400,0.864388,0.871328,0.837605,0.000010,0.417122,0.420458,0.412850,0.490422,0.516565,0.500913,0.478326,0.000010
0.000010,0.147483,0.141672,0.138470,0.137758,0.142749,0.132118,0.000010,0.746300,0.827451,0.905844,0.962303,0.968831,0.922905,0.863676,0.796508,0.842338,0.878733,0.888235,0.888405,0.872550,0.000010,0.484342,0.459603,0.476892,0.524784,0.513127,0.516335,0.498012,0.000010
0.000010,0.137133,0.150069,0.133082,0.137041,0.137602,0.131379,0.000010,0.675679,0.765677,0.886266,0.935899,0.949976,0.910178,0.000010,0.773008,0.834304,0.875748,0.894859,0.896050,0.869182,0.000010,0.487137,0.501644,0.522204,0.539293,0.547062,0.540585,0.535601,0.000010
0.000010,0.141731,0.138514,0.144724,0.128780,0.132037,0.142306,0.000010,0.000010,0.000010,0.770298,0.847176,0.000010,0.000010,0.000010,0.000010,0.000010,0.845456,0.884098,0.000010,0.000010,0.000010,0.485991,0.496289,0.528100,0.552096,0.550378,0.575910,0.568745,0.000010
0.000010,0.138757,0.150717,0.145053,0.146609,0.146242,0.150333,0.156300,0.159307,0.452929,0.626117,0.589527,0.453474,0.309735,0.000010,0.658518,0.742372,0.754247,0.802951,0.861244,0.828077,0.000010,0.475138,0.486303,0.535972,0.550260,0.582400,0.586310,0.585050,0.000010
0.000010,0.145458,0.150338,0.152923,0.153318,0.157639,0.157647,0.156309,0.313892,0.468963,0.552559,0.445191,0.325604,0.320982,0.000010,0.660545,0.698580,0.778614,0.868756,0.919083,0.903516,0.000010,0.425507,0.487217,0.541757,0.579672,0.589329,0.586699,0.567022,0.000010
0.000010,0.135054,0.143336,0.136942,0.143474,0.151598,0.154315,0.000010,0.416157,0.551722,0.491429,0.392068,0.320405,0.320701,0.000010,0.650038,0.667776,0.729947,0.942530,0.962365,0.942396,0.000010,0.000010,0.000010,0.566463,0.596044,0.000010,0.000010,0.000010,0.000010
0.000010,0.000010,0.000010,0.094839,0.089454,0.000010,0.000010,0.000010,0.481368,0.552363,0.495540,0.324692,0.330427,0.311212,0.000010,0.730444,0.697869,0.653238,0.952416,0.981869,0.956005,0.000010,0.597677,0.592745,0.595661,0.556694,0.543823,0.506624,0.495260,0.000010
0.000010,0.051567,0.054650,0.052213,0.047622,0.039473,0.038875,0.000010,0.457694,0.554136,0.501569,0.408950,0.337302,0.325421,0.000010,0.788694,0.772312,0.742325,0.863890,0.964559,0.962749,0.752170,0.619630,0.611706,0.557781,0.522193,0.503354,0.513725,0.507205,0.000010
0.000010,0.052964,0.053892,0.049819,0.048071,0.045178,0.042558,0.000010,0.398776,0.517226,0.673529,0.629216,0.560704,0.317283,0.000010,0.765715,0.795954,0.753658,0.811029,0.868971,0.843123,0.750025,0.610287,0.600973,0.578533,0.526393,0.500289,0.500123,0.501685,0.000010
0.000010,0.051092,0.050183,0.049792,0.049908,0.049463,0.041385,0.000010,0.000010,0.000010,0.789418,0.880295,0.000010,0.000010,0.000010,0.000010,0.000010,0.758543,0.746926,0.000010,0.000010,0.000010,0.595602,0.595981,0.578146,0.561458,0.502589,0.504070,0.494887,0.000010
0.000010,0.049825,0.049894,0.047574,0.051533,0.046768,0.041197,0.000010,0.736062,0.872195,0.871708,0.847624,0.934709,0.886720,0.000010,0.778358,0.785600,0.753644,0.705158,0.634584,0.342386,0.000010,0.551264,0.587271,0.594604,0.575268,0.544039,0.520496,0.505619,0.000010
0.000010,0.048319,0.048463,0.048927,0.043253,0.042166,0.036953,0.000010,0.785267,0.852196,0.839769,0.874761,0.900576,0.944245,0.914402,0.888071,0.829893,0.789815,0.738276,0.621145,0.452726,0.000010,0.459730,0.562215,0.586350,0.585663,0.538115,0.538882,0.516567,0.000010
0.000010,0.030623,0.048641,0.043020,0.039450,0.036021,0.036632,0.000010,0.615156,0.858175,0.833419,0.812589,0.876056,0.921241,0.935928,0.847923,0.823719,0.802052,0.618617,0.567792,0.488916,0.000010,0.455862,0.552448,0.586119,0.581704,0.560601,0.543444,0.529488,0.000010
0.000010,0.008208,0.008445,0.037217,0.033067,0.034779,0.033950,0.000010,0.614934,0.813981,0.838440,0.609220,0.630734,0.868807,0.000010,0.696229,0.743880,0.656141,0.549750,0.490957,0.493108,0.000010,0.458599,0.544185,0.578816,0.588139,0.571526,0.535142,0.509717,0.000010
0.000010,0.006868,0.007945,0.024816,0.025909,0.032845,0.031285,0.000010,0.531262,0.774783,0.773166,0.567630,0.592625,0.562998,0.000010,0.531619,0.523118,0.492025,0.412320,0.482456,0.467467,0.000010,0.430484,0.511595,0.568601,0.583370,0.550835,0.502584,0.456405,0.000010
0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010
