0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010
0.000010,0.590670,0.621671,0.600857,0.596524,0.599198,0.604754,0.605103,0.600302,0.594125,0.577527,0.578528,0.546083,0.594852,0.610575,0.000010,0.577378,0.592184,0.579885,0.566105,0.589180,0.613665,0.635763,0.636728,0.634785,0.633365,0.627310,0.612749,0.576772,0.000010,0.418401,0.470915,0.463152,0.481491,0.496692,0.516252,0.517683,0.495702,0.510013,0.505112,0.498173,0.496103,0.493601,0.000010,0.352379,0.385200,0.367709,0.331515,0.300472,0.297837,0.347664,0.348558,0.266956,0.217147,0.153428,0.153677,0.158235,0.160021,0.157595,0.000010
0.000010,0.617754,0.615294,0.596064,0.589165,0.614360,0.624691,0.643169,0.637318,0.638183,0.641947,0.654004,0.653725,0.677114,0.643370,0.000010,0.595437,0.601267,0.600598,0.591309,0.603715,0.629399,0.634434,0.643975,0.649839,0.651211,0.637277,0.642992,0.634619,0.000010,0.478842,0.486915,0.483890,0.467103,0.515063,0.521187,0.525194,0.525418,0.511728,0.514063,0.514893,0.523128,0.505118,0.000010,0.377082,0.378707,0.371399,0.371140,0.351453,0.350906,0.304843,0.332129,0.350370,0.268432,0.163529,0.161129,0.158714,0.160283,0.159933,0.000010
0.000010,0.592792,0.587494,0.524439,0.613051,0.561436,0.623582,0.627604,0.620352,0.644862,0.647394,0.673602,0.674562,0.670805,0.643382,0.000010,0.616300,0.622270,0.624888,0.615904,0.629885,0.627929,0.639186,0.649407,0.657425,0.653680,0.645654,0.649571,0.635416,0.000010,0.486509,0.488611,0.461135,0.482952,0.507219,0.523013,0.527493,0.523270,0.517815,0.495078,0.507088,0.503442,0.499086,0.000010,0.363544,0.345805,0.283837,0.311254,0.336489,0.334163,0.332676,0.330440,0.349671,0.269265,0.169273,0.168786,0.169338,0.163575,0.151321,0.000010
0.000010,0.587908,0.608710,0.615384,0.595916,0.634085,0.630744,0.661777,0.663109,0.660621,0.659176,0.654324,0.647722,0.662367,0.621129,0.000010,0.627139,0.653659,0.636855,0.648996,0.647584,0.654730,0.644968,0.656537,0.658788,0.656437,0.654228,0.651050,0.632744,0.000010,0.505000,0.472467,0.474283,0.491330,0.511900,0.519785,0.529430,0.529072,0.522481,0.485893,0.437727,0.454744,0.427920,0.000010,0.363850,0.322183,0.239261,0.193923,0.283895,0.372497,0.384424,0.369988,0.276152,0.230550,0.171003,0.177586,0.178393,0.170851,0.160498,0.000010
0.000010,0.586852,0.624312,0.602497,0.620999,0.590886,0.664817,0.680334,0.691054,0.688089,0.635472,0.638910,0.609968,0.624605,0.614870,0.000010,0.646007,0.647361,0.654463,0.654108,0.661695,0.658332,0.649574,0.637875,0.646610,0.658281,0.654015,0.649764,0.643197,0.617524,0.538989,0.494465,0.481794,0.504274,0.506360,0.507921,0.525206,0.533697,0.523361,0.494912,0.430338,0.402834,0.386478,0.000010,0.321801,0.362803,0.318311,0.284876,0.342403,0.385336,0.385270,0.315346,0.242022,0.180886,0.180294,0.177895,0.180119,0.179156,0.163020,0.000010
0.000010,0.590712,0.605021,0.599947,0.613576,0.665752,0.683655,0.698317,0.704650,0.700518,0.691063,0.644167,0.514917,0.595620,0.606214,0.000010,0.649910,0.645993,0.615435,0.653389,0.657226,0.655337,0.639782,0.629237,0.627116,0.647356,0.652098,0.648795,0.639954,0.621531,0.589572,0.553828,0.524343,0.506897,0.495291,0.492365,0.514485,0.526491,0.531967,0.517707,0.476765,0.439153,0.405968,0.000010,0.318979,0.364152,0.345501,0.355361,0.371426,0.337362,0.277351,0.240828,0.191297,0.191874,0.184030,0.179834,0.180411,0.175735,0.173310,0.000010
0.000010,0.593623,0.583276,0.544468,0.655511,0.686227,0.692881,0.701764,0.693431,0.704121,0.677458,0.611004,0.501904,0.564722,0.605830,0.000010,0.650375,0.636062,0.604903,0.601235,0.636223,0.642773,0.639970,0.622759,0.630610,0.634994,0.639549,0.645947,0.633604,0.611453,0.595983,0.577127,0.546743,0.518236,0.497688,0.484903,0.493851,0.526321,0.526599,0.519116,0.504313,0.482670,0.412094,0.000010,0.320596,0.364524,0.345289,0.339460,0.369390,0.309824,0.176285,0.180909,0.189830,0.192385,0.186827,0.182711,0.176880,0.176317,0.164078,0.000010
0.000010,0.592233,0.589707,0.584077,0.659267,0.690751,0.705012,0.694935,0.703019,0.670407,0.628868,0.613302,0.473626,0.565126,0.606126,0.000010,0.614457,0.648709,0.580420,0.571303,0.577467,0.623438,0.626495,0.623542,0.603482,0.616085,0.628523,0.620913,0.618012,0.598379,0.560907,0.555910,0.550770,0.528265,0.514357,0.492498,0.513908,0.511359,0.513088,0.511581,0.509161,0.502355,0.451178,0.000010,0.345668,0.380132,0.322576,0.314746,0.355499,0.314177,0.240099,0.276007,0.308005,0.279473,0.280163,0.230682,0.226158,0.169054,0.172174,0.000010
0.000010,0.596768,0.585441,0.633805,0.647674,0.669126,0.685837,0.710664,0.675979,0.630010,0.607077,0.610746,0.572703,0.600113,0.606508,0.000010,0.603601,0.622478,0.640374,0.602321,0.606348,0.614719,0.620780,0.603184,0.607135,0.606334,0.608744,0.613818,0.586024,0.000010,0.538920,0.524696,0.528259,0.530286,0.520620,0.519358,0.500803,0.486187,0.496873,0.498606,0.500741,0.496891,0.476655,0.000010,0.380488,0.381289,0.290307,0.316530,0.352922,0.337387,0.280859,0.351089,0.366002,0.367336,0.331741,0.341837,0.263684,0.230834,0.175591,0.000010
0.000010,0.608605,0.626343,0.623868,0.646218,0.629761,0.665155,0.694262,0.684330,0.614080,0.580674,0.639780,0.621302,0.603229,0.606904,0.000010,0.572559,0.620071,0.642330,0.633902,0.612367,0.617277,0.619945,0.589664,0.563402,0.581856,0.594105,0.556998,0.549574,0.000010,0.518436,0.525788,0.524353,0.517640,0.523425,0.495579,0.502334,0.494013,0.487154,0.501117,0.493488,0.498775,0.493441,0.000010,0.365526,0.324943,0.249058,0.311655,0.365134,0.351654,0.349977,0.311391,0.354479,0.388042,0.384505,0.325420,0.341340,0.272857,0.234123,0.000010
0.000010,0.609932,0.611731,0.627424,0.628979,0.631846,0.624695,0.662220,0.667843,0.635682,0.547454,0.594139,0.593276,0.582147,0.607301,0.000010,0.583612,0.598631,0.632331,0.644622,0.644961,0.692403,0.640518,0.581331,0.547362,0.567893,0.546889,0.561429,0.515652,0.000010,0.714091,0.516947,0.512191,0.517904,0.499207,0.485457,0.484534,0.492938,0.485447,0.468162,0.489549,0.495044,0.488148,0.000010,0.248395,0.252874,0.198838,0.281811,0.350978,0.367020,0.278715,0.279172,0.333112,0.384774,0.376566,0.303089,0.273278,0.344526,0.274360,0.000010
0.000010,0.603170,0.593539,0.584420,0.638960,0.623130,0.655808,0.645046,0.665085,0.629689,0.657692,0.623082,0.655707,0.667005,0.687529,0.000010,0.540503,0.566309,0.584423,0.627873,0.713757,0.750766,0.765819,0.645430,0.597972,0.487564,0.503365,0.498437,0.474590,0.000010,0.676199,0.490004,0.493821,0.486153,0.491197,0.459184,0.482874,0.476203,0.461624,0.455661,0.457684,0.473506,0.458668,0.000010,0.270058,0.297212,0.272388,0.279283,0.280143,0.311321,0.310648,0.331585,0.384159,0.386871,0.331282,0.237693,0.237014,0.306291,0.344488,0.000010
0.000010,0.592703,0.574343,0.511189,0.575785,0.650827,0.635329,0.676769,0.615445,0.639260,0.710782,0.783327,0.777081,0.802404,0.862140,0.000010,0.000010,0.000010,0.000010,0.000010,0.829136,0.908544,0.881224,0.874887,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.489248,0.472711,0.464745,0.461413,0.000010,0.000010,0.000010,0.000010,0.000010,0.325520,0.342896,0.329122,0.265816,0.269324,0.308149,0.375783,0.391667,0.399779,0.387219,0.310066,0.187080,0.238574,0.306820,0.344725,0.000010
0.000010,0.591530,0.582824,0.503080,0.540284,0.592543,0.679234,0.646988,0.673985,0.674783,0.750135,0.813793,0.837189,0.894788,0.870824,0.912632,0.917240,0.933937,0.891061,0.874593,0.949499,0.946506,0.932364,0.919309,0.892048,0.898755,0.887478,0.864858,0.782811,0.000010,0.685461,0.720034,0.434944,0.428738,0.457005,0.465468,0.468807,0.461190,0.454260,0.464531,0.463960,0.462453,0.456811,0.000010,0.356662,0.360261,0.331466,0.337414,0.340483,0.391047,0.406816,0.403900,0.400290,0.376991,0.332553,0.277555,0.276806,0.346020,0.305790,0.000010
0.000010,0.590950,0.589751,0.502773,0.493324,0.565977,0.677482,0.700519,0.694855,0.734711,0.806516,0.790107,0.840814,0.840248,0.907580,0.917435,0.946469,0.938400,0.935148,0.947453,0.961308,0.951165,0.927284,0.919657,0.933236,0.922221,0.883150,0.871768,0.878882,0.000010,0.720730,0.697605,0.609751,0.446885,0.434033,0.441753,0.458079,0.460068,0.464321,0.464901,0.470347,0.472541,0.468723,0.000010,0.366527,0.363233,0.364528,0.329840,0.392886,0.404954,0.409793,0.402701,0.366566,0.308711,0.347263,0.346919,0.331270,0.330248,0.131873,0.000010
