0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010
0.000010,0.227774,0.273385,0.294077,0.284666,0.272425,0.392063,0.409415,0.435143,0.431967,0.000010,0.725271,0.758600,0.791050,0.802332,0.760934,0.787103,0.817798,0.754841,0.230748,0.228479,0.000010,0.212256,0.210269,0.144833,0.141766,0.129365,0.129675,0.116262,0.000010
0.000010,0.386190,0.388902,0.372683,0.377114,0.391095,0.419424,0.424501,0.439925,0.443820,0.000010,0.731312,0.781246,0.803385,0.809734,0.828262,0.814932,0.898743,0.893909,0.236390,0.231426,0.231232,0.222970,0.217161,0.172946,0.163736,0.169073,0.134844,0.124293,0.000010
0.000010,0.406196,0.407350,0.381565,0.373854,0.401068,0.389741,0.429250,0.446978,0.440474,0.000010,0.686076,0.769598,0.807172,0.809173,0.838921,0.879539,0.890921,0.906757,0.870339,0.815118,0.222902,0.221750,0.215074,0.151971,0.156383,0.158142,0.125732,0.116947,0.000010
0.000010,0.390403,0.410299,0.404253,0.403060,0.366981,0.381743,0.413108,0.443386,0.443868,0.000010,0.728692,0.779087,0.797920,0.816317,0.867837,0.898957,0.907522,0.910581,0.904901,0.880672,0.000010,0.653880,0.594792,0.145678,0.148689,0.162716,0.128535,0.127272,0.000010
0.000010,0.319124,0.375225,0.415892,0.411781,0.422139,0.422700,0.430992,0.444629,0.447338,0.000010,0.677367,0.755738,0.765739,0.778364,0.859779,0.883482,0.906235,0.891939,0.906120,0.875500,0.000010,0.567894,0.614015,0.136429,0.142120,0.157598,0.135856,0.131320,0.000010
0.000010,0.427021,0.488344,0.511337,0.434888,0.431048,0.436647,0.437050,0.443350,0.430708,0.000010,0.000010,0.000010,0.000010,0.000010,0.840600,0.910176,0.000010,0.000010,0.000010,0.000010,0.000010,0.454172,0.571320,0.126436,0.140477,0.161019,0.137804,0.130923,0.000010
0.000010,0.000010,0.822825,0.727944,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.479421,0.756724,0.729486,0.728264,0.851827,0.871602,0.886224,0.873271,0.793479,0.688926,0.000010,0.241397,0.421505,0.423339,0.166299,0.160359,0.151215,0.146639,0.000010
0.000010,0.794470,0.867919,0.873592,0.773586,0.764352,0.848152,0.857828,0.829596,0.000010,0.565549,0.571848,0.650354,0.859892,0.880418,0.827089,0.837595,0.891876,0.925341,0.927695,0.800157,0.000010,0.207869,0.324349,0.435572,0.166739,0.165453,0.161966,0.156390,0.000010
0.000010,0.854791,0.887431,0.903976,0.884200,0.871066,0.858087,0.802835,0.756788,0.835031,0.724191,0.637210,0.665113,0.719141,0.847457,0.848709,0.778829,0.859013,0.940627,0.933023,0.870034,0.000010,0.283971,0.406396,0.407456,0.173977,0.163871,0.162818,0.161211,0.000010
0.000010,0.852805,0.906057,0.878942,0.865267,0.791035,0.691816,0.613548,0.609575,0.744198,0.840070,0.789314,0.514663,0.568293,0.694767,0.726403,0.743256,0.883299,0.916444,0.900173,0.774353,0.000010,0.291087,0.420753,0.454969,0.173237,0.170648,0.166256,0.161217,0.000010
0.000010,0.844288,0.865376,0.828324,0.678118,0.616009,0.512723,0.487747,0.454580,0.000010,0.784493,0.643154,0.473419,0.477315,0.499567,0.557496,0.681990,0.811267,0.882072,0.814152,0.653314,0.000010,0.237412,0.386745,0.447123,0.174300,0.173070,0.165950,0.155664,0.000010
0.000010,0.000010,0.816228,0.747226,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.819572,0.807291,0.000010,0.000010,0.000010,0.000010,0.000010,0.173024,0.177018,0.000010,0.000010,0.000010,0.000010
0.000010,0.649392,0.769250,0.806301,0.760858,0.803049,0.816446,0.824772,0.774222,0.681504,0.659500,0.678422,0.657803,0.556691,0.000010,0.802354,0.859353,0.835537,0.714847,0.678640,0.778471,0.804873,0.771194,0.518862,0.181982,0.174609,0.166880,0.149223,0.124201,0.000010
0.000010,0.606296,0.679741,0.769465,0.826572,0.813336,0.809122,0.817992,0.809467,0.742599,0.719470,0.729648,0.713714,0.668721,0.000010,0.859542,0.849278,0.788679,0.652526,0.723141,0.792154,0.791775,0.773022,0.749145,0.188342,0.178017,0.162934,0.155586,0.139708,0.000010
0.000010,0.573446,0.577140,0.729814,0.775697,0.772373,0.742823,0.767475,0.758773,0.750969,0.724994,0.741712,0.742811,0.686476,0.000010,0.857431,0.853039,0.788630,0.756117,0.752195,0.721103,0.753060,0.776931,0.751389,0.202669,0.165496,0.151836,0.157837,0.145330,0.000010
0.000010,0.578345,0.579272,0.672565,0.718678,0.700748,0.685001,0.729450,0.729501,0.716197,0.729369,0.722679,0.738834,0.731478,0.000010,0.663341,0.632399,0.634631,0.620693,0.593977,0.449513,0.558256,0.555554,0.584662,0.196966,0.171478,0.146749,0.157747,0.156823,0.000010
0.000010,0.577431,0.578346,0.660457,0.732652,0.730729,0.740051,0.750152,0.753738,0.754725,0.746981,0.749127,0.749246,0.742839,0.000010,0.603795,0.557210,0.637562,0.675688,0.620242,0.576386,0.543564,0.593370,0.622531,0.199730,0.162652,0.150835,0.158855,0.157425,0.000010
0.000010,0.547658,0.572746,0.619480,0.657907,0.733125,0.701316,0.710701,0.732807,0.746957,0.764535,0.759369,0.753623,0.716814,0.000010,0.542349,0.492683,0.553354,0.657202,0.632027,0.458615,0.539420,0.564416,0.559463,0.167627,0.160921,0.151872,0.157324,0.150960,0.000010
0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010
