26915400,0,7983,42847,153413,332845,693836,1272239,2082468,2948670,4592974,6109931,7465834,9897729,11693369,13616203,15488165,17578213,18963994,20602000,21688680,22700320
27023400,0,7551,40356,148264,308411,694613,1189125,1988311,3188945,4802984,6345768,7782319,9739115,11738437,13695094,15684930,17641660,19261075,20568980,21529900,22567340
26941800,0,7929,51134,160967,326776,702523,1325356,2027809,3157333,4480294,5963805,7521689,9860502,11564043,13757461,15476014,17523740,19172139,20458940,21558580,22576840
26958600,0,8964,40064,161217,327114,612188,1287932,1856560,3246091,4557522,6051204,7915920,9908428,11998847,13450697,15516492,17647745,19224238,20493240,21691400,22709460
27036000,0,6237,49350,132148,337392,702633,1146511,2047371,3024829,4346470,5830754,7634375,9466518,11494352,14003991,15982805,17391390,19126429,20478480,21566620,22745160
26956200,0,7326,42632,133633,306792,698520,1170790,1946379,2943394,4324900,6117909,7649242,9471650,11488366,13277572,15244850,17087902,18848764,20589500,21541020,22519380
27063000,0,8010,45506,152318,320082,713550,1374304,1923414,3118914,4444536,6065134,7752966,10128309,11386976,13718497,15664518,17762509,19426675,20951620,22048720,23041780
27011400,0,6597,45479,138666,358270,696920,1182929,2031207,3242240,4641033,5815460,7674111,9554845,11713814,13584921,15792412,17579149,19170388,20456920,21335740,22408200
26942400,0,8073,41825,129801,348999,738648,1170607,2009742,3295590,4399554,6040311,7623756,10187123,11492802,13767462,15726643,17645210,19197237,20427380,21571280,22593340
26885400,0,6858,42305,156886,301175,638824,1124914,1890775,3127808,4479418,5967919,7761431,9349476,11604711,13729895,15378434,17338108,18996359,20334780,21502260,22576440
26994600,0,5436,47346,141564,360080,665065,1192822,1952802,2835710,4515039,6189785,7818062,9628614,11554337,13816067,15424038,17475052,19147068,20365440,21610480,22658840
27010200,0,6849,45132,153175,311170,695694,1336877,1975791,3061557,4585493,5932915,7734815,9500039,11702501,13826989,15569199,17417159,18969681,20379280,21554780,22629960
