26800800,0,5067,39156,133038,356499,652304,1150228,2030262,2932221,4405218,6140344,7715043,9630370,11215462,13610606,15686869,17426432,19002622,20282600,21249660,22254180
27032400,0,7074,43681,143427,302459,750531,1209266,1954571,3099767,4480514,5646997,7603715,9160226,10987614,13491024,15405136,17101927,18794949,20151120,21301560,22530640
26929800,0,7290,42523,119556,340907,679489,1314245,2181923,3212963,4314920,5892481,7257419,9664900,11492662,13708758,15622860,17352546,18957229,20577040,21308360,22504200
27051600,0,6615,34737,139385,365782,740984,1247640,1947968,3137429,4374529,6312465,7635492,9702701,11577048,13518524,15155948,16994290,18930256,19974160,21581440,22253580
27000000,0,4815,43777,137931,315871,667693,1307678,1988756,3126185,4122991,6102484,7815889,9388545,11403813,13384907,15973295,17730423,19405202,20675860,21716620,22705440
26994000,0,7317,44272,124299,337390,718312,1239274,2032800,3189851,4627119,5971493,7444745,9314760,11432080,13347655,14980304,16887291,18594868,19976100,21450140,22470800
26971200,0,6669,36244,132892,358326,676700,1105962,1888696,3313666,4480782,6138516,7701460,9831693,11366068,13313258,15271743,17119967,19070615,19864100,21021720,22727980
26928000,0,5994,48043,125403,367771,663413,1234625,1928340,2866216,4549195,6024122,7391698,9460150,11276940,13562285,15363887,17280614,18483055,19995240,21303860,22476960
26934000,0,7461,44730,121105,349134,710455,1180828,2405938,3031348,4571700,5974275,8081739,9600056,11769640,13424650,15448746,17436194,19541634,20838300,21842700,22523140
26963400,0,6525,45501,139850,322215,680859,1347107,1996719,3035638,4329394,5982426,7640846,9394115,11522530,13499491,15895790,17547818,19435956,20457880,21551380,22571660
27024600,0,7218,50320,138662,302704,672726,1145888,2007074,3214647,4537836,6024221,7771167,9403672,11405970,14011891,15683875,17910511,19235793,20254620,21597440,22401140
27010800,0,5760,40902,118234,336387,623475,1267043,2069777,3331291,4013069,6348448,7740760,9869025,11284564,13642888,15968263,17360913,18885121,20159500,21342860,22702220
27039600,0,6948,37387,152336,372496,652943,1123434,2002408,2972655,4335134,6102664,7814670,9409559,11479962,13403170,15356730,17469529,19092994,20401680,21537000,22432540
27008400,0,6723,46314,128408,379092,737033,1264597,2038944,2900107,4515687,5858779,7525751,9643790,11607587,13630926,15497748,17398481,19112788,20804740,21695500,22663220
26980800,0,6210,46519,144037,356004,688974,1301384,2017377,3171973,4389638,5717375,7952599,9684662,11770340,13666724,15650080,16882241,18831373,20340180,21284380,22448680
27071400,0,5949,46063,143758,330210,717532,1065646,2038828,3071019,4318237,6031679,7684273,9785870,11799142,13692719,15712894,17394794,18794977,20682340,21516280,22622300
27129600,0,6759,37586,121586,384177,681704,1254799,2008754,3198439,4426548,5819984,7517839,9531077,11731899,13331363,15657936,17018210,19650006,20946300,22070200,22876380
27055200,0,5715,35777,138545,347989,667661,1175510,1885786,3140936,4699763,5848919,7394189,9529226,11503317,13511579,15577861,17018150,18864008,20132060,21317160,22201680
27063000,0,7407,43075,134512,381168,659776,1077098,1980864,2918937,4408860,6157277,7475417,9070305,11280656,13010792,15184684,17296210,18941730,20264780,21752740,22563460
26969400,0,6561,38200,141659,292707,720691,1148958,2056982,3106309,4574885,6062561,7665772,9779410,11455926,13493578,15519386,17383981,19159660,20323260,21592240,22518340
27016200,0,7497,36684,144186,333428,661974,1198402,2058755,3090271,4449285,5855969,7598568,9377114,11211160,14068530,15279992,17153807,18807743,20416600,21247700,22211620
27029400,0,6624,39746,133846,356329,632523,1129419,2097772,2976147,4497430,6132197,7653178,9404698,11475301,13574890,15486479,17703405,18717243,20038860,21646000,22479940
26898000,0,6300,39047,124119,336462,658536,1284500,1946504,3251760,4220964,5969637,7582865,9498188,11647639,13494426,15555575,17215139,18966254,20114040,21255780,22287200
27024000,0,5121,44965,148013,321503,681677,1162242,2063310,3000580,4401125,5844477,7795067,9110890,11587844,13700631,15649646,17177399,19292527,20632560,21255540,22683080
27096600,0,6372,36862,151819,370237,677665,1258518,2041765,3173729,4586160,5957377,7490509,9402769,11863600,13206665,15360892,17179788,18795972,20090980,21288240,22422440
26973000,0,5814,44939,142607,348869,649029,1220216,2065997,3183769,4459688,5911950,7573397,9540349,11664027,13512306,15647087,17781299,19207391,20489280,21598140,22470740
26903400,0,7191,44826,144837,376757,724764,1273651,1871557,3201484,4599560,6005058,7540837,9351180,10815335,12933094,15278141,17097508,19163668,20386920,21505580,22383100
