44668,0,563,1616,2910,4914,6216,8020,11026,13280,16944,20619,23154,25958,27744,31151,33733,35540,37150,38373,39324,39324
45054,0,786,1800,3116,4112,7046,8499,10720,14031,17022,18781,22314,24375,26855,30820,33046,34920,36627,38030,39320,39320
44883,0,810,1745,2610,4671,6373,9353,12040,14692,16305,19504,21465,25950,28268,31160,33421,35154,37101,39022,39378,39378
45086,0,735,1423,3022,5059,6972,8914,10860,14251,16748,21010,22585,26172,28332,30622,32543,34676,36993,37842,39941,39941
45000,0,535,1808,2994,4320,6267,9347,11216,14157,15673,20173,23222,24916,27731,30269,34044,35954,38091,39244,40275,40275
44990,0,813,1825,2699,4643,6870,8889,11321,14346,17546,19966,21907,24862,28333,30337,31957,34268,36220,37677,39758,39758
44952,0,741,1492,2895,4886,6422,7841,10456,15036,17197,20441,22667,26391,28232,30679,33065,35163,37498,37845,39119,39119
44880,0,666,1978,2739,5029,6269,8617,10850,13019,17406,19858,21909,25443,27685,30818,32878,34968,36191,37925,39461,39461
44890,0,829,1849,2640,4791,6729,8417,13403,13677,17522,20188,24180,25902,29235,30709,33322,35873,38398,39689,40496,40496
44939,0,725,1878,3026,4402,6435,9609,11220,13630,16598,19959,22676,25169,28260,30617,34025,35690,38016,38633,39804,39804
45041,0,802,2082,3025,4121,6424,8075,10978,14665,17216,20239,22877,25090,28092,31638,33589,36204,37735,38309,40103,40103
45018,0,640,1686,2580,4608,5941,8881,11503,14995,15370,21396,22838,26171,27768,31099,34304,35462,37153,38208,39550,39550
45066,0,772,1544,3346,5094,6210,7888,11055,13362,16859,20150,23150,25052,28128,30447,32872,35652,37284,38484,39845,39845
45014,0,747,1910,2780,5244,7066,8850,11433,13105,17155,19463,22075,25756,28424,30772,33025,35209,37162,39319,39986,39986
44968,0,690,1927,3140,4845,6522,9013,11270,14444,16947,18968,23749,25842,28877,31247,33841,34486,36942,38508,39488,39488
45119,0,661,1906,3130,4502,6825,7363,11246,14134,16576,20053,22744,26092,28905,31307,33530,35358,36843,39064,39723,39723
45216,0,751,1551,2664,5195,6449,8941,11160,14396,17025,19167,22165,25496,29101,30689,33838,34702,38537,39728,40889,40889
