27008400,0,6138,42643,130771,304146,757375,1157469,1886525,3052006,4386013,6112640,7819417,9528190,10784343,12581926,14477903,17100680,19129794,19862960,21514160,22394260
27108600,0,8235,45666,139766,342280,703401,1152288,1976509,3059848,4080764,5736533,7387594,9401458,11214147,13073372,15223954,17197094,18903972,20234140,21339460,22322780
26993400,0,7209,45837,141627,345867,614948,1262688,2135685,3009584,4322258,5802314,8091994,9673734,11294778,13842046,15546433,17863595,19561642,20860280,21897280,22813760
27052800,0,8289,43048,117601,308575,622702,1334860,2070493,3147876,4070410,5868028,7379298,9657352,11604472,13251686,15149728,17597990,19245579,19955580,21278740,22497140
27049800,0,7362,38225,143308,302554,619585,1283758,2103799,3173102,4480880,5431434,7445296,9536478,11725473,13490831,15939168,17535765,19016812,20324380,21901620,22934240
27063600,0,7794,38053,126966,305777,696844,1281956,2311889,3155505,4393465,6243787,8518719,9898880,11063717,13640963,15502203,17726280,19165489,20708280,21765580,22719980
26971800,0,6777,42398,136703,333778,673305,1163773,2010601,3049027,4531619,6019705,7900548,9373599,11007743,13060331,15537223,17483779,18959718,20653440,21745120,22202500
26941200,0,6435,43952,126836,317464,643212,1233575,2060925,3145320,4401601,5969052,7703869,9633967,11134548,13851217,15203110,17304335,19487444,20255260,21715940,22672460
26982000,0,8235,41403,116655,311478,665291,1173123,2322601,3120828,4486997,5455019,7658411,9898163,11487026,13892117,15543455,17839029,19457554,20741960,22174360,22835080
26887800,0,6858,49297,124856,302664,624879,1201682,2287259,3274879,4365417,5810407,7733911,9430035,11321362,13917752,15286415,17824585,18581535,21320880,22311920,23158600
27004800,0,6498,44311,130343,347753,648122,1171385,1932056,3042902,4458597,5826872,7585953,9413078,11138270,13274146,15604445,17433553,18790560,20686160,21774760,22724360
27007800,0,6489,48663,149319,355030,667738,1239005,2045532,3162199,4550582,6043697,8091971,9695767,11998393,13233908,15117051,17021200,18797124,19989080,21412220,22119880
27013800,0,5859,41836,123607,322089,678713,1315596,2073826,3164544,4357967,6232935,7573893,9565384,11940484,13976672,16235804,16956593,18144491,19874180,21067700,22132500
27004200,0,7110,39980,145556,292677,632159,1239863,2045185,3202789,4578579,5986638,7735772,9695835,11548196,13513411,15512775,17583631,19221733,20538740,21689140,21996460
